---------------------------------------------------------------------------
Command:
Input graph folder: ../../dataset/soc-Epinions1/for_demo/
Input query file: ../../dataset/soc-Epinions1/for_demo/hot2hot_pairs.bin
Input result folder: ./
Input method: IDX_DFS
Input length constraint: 7
Input per query time limit: 120 seconds
Input target number of results: 18446744073709551615
---------------------------------------------------------------------------
num of queries: 1000ID 0, src 5003, dst 4183, status Complete, result count 3166261119, preprocessing time 0.024329 seconds, query time 53.875081 seconds,
ID 473, src 17262, dst 10846, status Complete, result count 57524469, preprocessing time 0.015144 seconds, query time 1.400285 seconds,
ID 474, src 4821, dst 4032, status Complete, result count 951692923, preprocessing time 0.017910 seconds, query time 20.541963 seconds,
ID 475, src 566, dst 2057, status Complete, result count 15758249086, preprocessing time 0.020022 seconds, query time 209.480530 seconds,
ID 476, src 1304, dst 4458, status Complete, result count 1883597927, preprocessing time 0.021666 seconds, query time 40.028967 seconds,
ID 477, src 12828, dst 4753, status Complete, result count 772481298, preprocessing time 0.018432 seconds, query time 17.045990 seconds,
ID 478, src 4391, dst 9176, status Complete, result count 1260876327, preprocessing time 0.018831 seconds, query time 22.324569 seconds,
ID 479, src 9181, dst 7793, status Complete, result count 1196505993, preprocessing time 0.018701 seconds, query time 24.328930 seconds,
ID 480, src 18991, dst 4681, status Complete, result count 24251994, preprocessing time 0.013502 seconds, query time 0.555655 seconds,
ID 481, src 10428, dst 12734, status Complete, result count 32918024, preprocessing time 0.013008 seconds, query time 0.819556 seconds,
ID 482, src 14490, dst 9362, status Complete, result count 13824820, preprocessing time 0.014735 seconds, query time 0.288378 seconds,
ID 483, src 128, dst 1240, status Complete, result count 5795169693, preprocessing time 0.019093 seconds, query time 122.830787 seconds,
ID 484, src 2116, dst 2425, status Complete, result count 6766885496, preprocessing time 0.019419 seconds, query time 122.203755 seconds,
ID 485, src 5321, dst 664, status Complete, result count 6923251738, preprocessing time 0.021523 seconds, query time 31.264202 seconds,
ID 486, src 354, dst 4097, status Complete, result count 1226849427, preprocessing time 0.020903 seconds, query time 31.697165 seconds,
ID 487, src 2118, dst 8675, status Complete, result count 4608535515, preprocessing time 0.023009 seconds, query time 111.651477 seconds,
ID 488, src 3281, dst 644, status Complete, result count 5026332365, preprocessing time 0.022433 seconds, query time 73.927104 seconds,
ID 489, src 7619, dst 10803, status Complete, result count 2774038914, preprocessing time 0.021358 seconds, query time 61.115726 seconds,
ID 490, src 12772, dst 32677, status Complete, result count 33737125, preprocessing time 0.017507 seconds, query time 0.692880 seconds,
ID 491, src 2946, dst 2969, status Complete, result count 5351521624, preprocessing time 0.020670 seconds, query time 43.483278 seconds,
ID 492, src 923, dst 7768, status Complete, result count 1738198996, preprocessing time 0.021422 seconds, query time 40.779248 seconds,
ID 493, src 4950, dst 4253, status Complete, result count 4641346115, preprocessing time 0.021223 seconds, query time 100.369046 seconds,
ID 494, src 3559, dst 771, status Complete, result count 4722160722, preprocessing time 0.021271 seconds, query time 81.512817 seconds,
ID 495, src 11763, dst 2444, status Complete, result count 10879642280, preprocessing time 0.023562 seconds, query time 126.029728 seconds,
ID 496, src 22274, dst 13060, status Complete, result count 9469446, preprocessing time 0.014923 seconds, query time 0.231887 seconds,
ID 497, src 1712, dst 8705, status Complete, result count 983292548, preprocessing time 0.018037 seconds, query time 21.869145 seconds,
ID 498, src 3952, dst 15312, status Complete, result count 189089675, preprocessing time 0.018072 seconds, query time 5.980510 seconds,
ID 499, src 3545, dst 128, status Complete, result count 65379943559, preprocessing time 0.021124 seconds, query time 260.661651 seconds,
ID 500, src 1030, dst 4497, status Complete, result count 1357764787, preprocessing time 0.020956 seconds, query time 28.990048 seconds,
ID 501, src 4109, dst 15807, status Complete, result count 239795211, preprocessing time 0.016402 seconds, query time 5.412551 seconds,
ID 502, src 12, dst 5258, status Complete, result count 5865206393, preprocessing time 0.019039 seconds, query time 130.396959 seconds,
ID 503, src 17787, dst 336, status Complete, result count 1129968738, preprocessing time 0.021207 seconds, query time 19.220684 seconds,
ID 504, src 8587, dst 12244, status Complete, result count 138004153, preprocessing time 0.018554 seconds, query time 3.055896 seconds,
ID 505, src 7101, dst 391, status Complete, result count 772208595, preprocessing time 0.017653 seconds, query time 14.999463 seconds,
ID 506, src 8549, dst 12906, status Complete, result count 98529063, preprocessing time 0.015679 seconds, query time 1.965550 seconds,
ID 507, src 15712, dst 5424, status Complete, result count 72016429, preprocessing time 0.015451 seconds, query time 1.716253 seconds,
ID 508, src 5502, dst 1403, status Complete, result count 30124554097, preprocessing time 0.021338 seconds, query time 178.921767 seconds,
ID 509, src 5663, dst 1313, status Complete, result count 2432818837, preprocessing time 0.018108 seconds, query time 26.688299 seconds,
ID 510, src 2426, dst 8370, status Complete, result count 746773299, preprocessing time 0.018771 seconds, query time 16.227404 seconds,
ID 511, src 201, dst 2089, status Complete, result count 872319468, preprocessing time 0.020748 seconds, query time 22.548294 seconds,
ID 512, src 1859, dst 5896, status Complete, result count 148167073, preprocessing time 0.018597 seconds, query time 3.466769 seconds,
ID 513, src 7928, dst 3222, status Complete, result count 644430060, preprocessing time 0.018138 seconds, query time 14.936936 seconds,
ID 514, src 12002, dst 20224, status Complete, result count 10080068, preprocessing time 0.014430 seconds, query time 0.370101 seconds,
ID 515, src 4019, dst 6134, status Complete, result count 300070369, preprocessing time 0.014968 seconds, query time 6.350639 seconds,
ID 516, src 8251, dst 1604, status Complete, result count 3921603950, preprocessing time 0.018734 seconds, query time 65.333451 seconds,
ID 517, src 1321, dst 1575, status Complete, result count 2748790009, preprocessing time 0.018455 seconds, query time 57.639717 seconds,
ID 518, src 5999, dst 448, status Complete, result count 3103653967, preprocessing time 0.019322 seconds, query time 58.939872 seconds,
ID 519, src 8023, dst 8757, status Complete, result count 71293519, preprocessing time 0.015757 seconds, query time 1.776105 seconds,
ID 520, src 12807, dst 9537, status Complete, result count 193393076, preprocessing time 0.017804 seconds, query time 4.513613 seconds,
ID 521, src 6457, dst 2748, status Complete, result count 114959630, preprocessing time 0.016458 seconds, query time 2.318104 seconds,
ID 522, src 232, dst 1049, status Complete, result count 7026533918, preprocessing time 0.017725 seconds, query time 147.928325 seconds,
ID 523, src 1469, dst 20842, status Complete, result count 578806620, preprocessing time 0.018353 seconds, query time 12.903873 seconds,
ID 524, src 591, dst 4080, status Complete, result count 12090024702, preprocessing time 0.020502 seconds, query time 204.111412 seconds,
ID 525, src 9976, dst 19049, status Complete, result count 236365035, preprocessing time 0.018777 seconds, query time 4.461012 seconds,
ID 526, src 6844, dst 4602, status Complete, result count 424616589, preprocessing time 0.015728 seconds, query time 10.670209 seconds,
ID 527, src 619, dst 7788, status Complete, result count 367188578, preprocessing time 0.014707 seconds, query time 7.592755 seconds,
ID 528, src 3942, dst 21247, status Complete, result count 720264737, preprocessing time 0.016529 seconds, query time 16.270664 seconds,
ID 529, src 10321, dst 5504, status Complete, result count 276536698, preprocessing time 0.018415 seconds, query time 6.301400 seconds,
ID 530, src 5275, dst 2107, status Complete, result count 12055616851, preprocessing time 0.020262 seconds, query time 200.157558 seconds,
ID 531, src 21244, dst 1024, status Complete, result count 3358693121, preprocessing time 0.021743 seconds, query time 18.320124 seconds,
ID 532, src 32736, dst 14718, status Complete, result count 15639503, preprocessing time 0.016369 seconds, query time 0.380882 seconds,
ID 533, src 2752, dst 16720, status Complete, result count 20012265, preprocessing time 0.011675 seconds, query time 0.658900 seconds,
ID 534, src 828, dst 8254, status Complete, result count 3210825186, preprocessing time 0.017665 seconds, query time 73.706907 seconds,
ID 535, src 16882, dst 8321, status Complete, result count 534878877, preprocessing time 0.018688 seconds, query time 11.139030 seconds,
ID 536, src 4964, dst 4345, status Complete, result count 890991717, preprocessing time 0.019289 seconds, query time 14.621790 seconds,
ID 537, src 24286, dst 8029, status Complete, result count 581888745, preprocessing time 0.018529 seconds, query time 11.036935 seconds,
ID 538, src 626, dst 4068, status Complete, result count 2739839811, preprocessing time 0.018789 seconds, query time 56.439127 seconds,
ID 539, src 21823, dst 3040, status Complete, result count 997180841, preprocessing time 0.021108 seconds, query time 19.094793 seconds,
ID 540, src 16922, dst 2233, status Complete, result count 1732060802, preprocessing time 0.019287 seconds, query time 33.620129 seconds,
ID 541, src 3432, dst 3014, status Complete, result count 10280520179, preprocessing time 0.023610 seconds, query time 198.647828 seconds,
ID 542, src 1257, dst 5628, status Complete, result count 1337523548, preprocessing time 0.020154 seconds, query time 27.595631 seconds,
ID 543, src 2942, dst 575, status Complete, result count 4850035773, preprocessing time 0.020759 seconds, query time 46.894107 seconds,
ID 544, src 13196, dst 130, status Complete, result count 7410733064, preprocessing time 0.020631 seconds, query time 44.263504 seconds,
ID 545, src 144, dst 838, status Complete, result count 1046057927, preprocessing time 0.020562 seconds, query time 21.185928 seconds,
ID 546, src 11333, dst 13569, status Complete, result count 143818444, preprocessing time 0.016340 seconds, query time 3.611859 seconds,
ID 547, src 19283, dst 10447, status Complete, result count 64346477, preprocessing time 0.014089 seconds, query time 1.371389 seconds,
ID 548, src 1320, dst 6900, status Complete, result count 5273481157, preprocessing time 0.018986 seconds, query time 51.191838 seconds,
ID 549, src 3239, dst 1541, status Complete, result count 638412317, preprocessing time 0.019856 seconds, query time 12.339067 seconds,
ID 550, src 16212, dst 6631, status Complete, result count 1934830088, preprocessing time 0.019522 seconds, query time 33.816244 seconds,
ID 551, src 30388, dst 6897, status Complete, result count 11876703, preprocessing time 0.015138 seconds, query time 0.289976 seconds,
ID 552, src 2792, dst 579, status Complete, result count 27317283959, preprocessing time 0.018842 seconds, query time 230.486371 seconds,
ID 553, src 12237, dst 8060, status Complete, result count 462369141, preprocessing time 0.017859 seconds, query time 10.516764 seconds,
ID 554, src 14078, dst 12286, status Complete, result count 543174368, preprocessing time 0.019894 seconds, query time 12.075505 seconds,
ID 555, src 4208, dst 4320, status Complete, result count 3064399093, preprocessing time 0.021928 seconds, query time 51.004689 seconds,
ID 556, src 3352, dst 17155, status Complete, result count 1225899799, preprocessing time 0.021591 seconds, query time 30.069996 seconds,
ID 557, src 432, dst 4461, status Complete, result count 1920956296, preprocessing time 0.022410 seconds, query time 46.314183 seconds,
ID 558, src 746, dst 2057, status Complete, result count 69900274953, preprocessing time 0.023849 seconds, query time 939.236350 seconds,
ID 559, src 4379, dst 10370, status Complete, result count 341681076, preprocessing time 0.019630 seconds, query time 7.288743 seconds,
ID 560, src 1124, dst 2150, status Complete, result count 1502181246, preprocessing time 0.015373 seconds, query time 29.502596 seconds,
ID 561, src 13408, dst 25962, status Complete, result count 73501832, preprocessing time 0.015168 seconds, query time 1.932696 seconds,
ID 562, src 8156, dst 4075, status Complete, result count 1195179098, preprocessing time 0.018102 seconds, query time 25.763587 seconds,
ID 563, src 18827, dst 10363, status Complete, result count 90648338, preprocessing time 0.014807 seconds, query time 1.664274 seconds,
ID 564, src 3142, dst 942, status Complete, result count 41478228607, preprocessing time 0.020281 seconds, query time 340.255913 seconds,
ID 565, src 2075, dst 14430, status Complete, result count 6727206723, preprocessing time 0.022375 seconds, query time 150.675694 seconds,
ID 566, src 5232, dst 2038, status Complete, result count 14212283548, preprocessing time 0.023755 seconds, query time 275.591979 seconds,
ID 567, src 4171, dst 26044, status Complete, result count 9956347, preprocessing time 0.014802 seconds, query time 0.284515 seconds,
ID 568, src 2008, dst 3182, status Complete, result count 44679694755, preprocessing time 0.019942 seconds, query time 534.753733 seconds,
ID 569, src 16250, dst 4539, status Complete, result count 383526177, preprocessing time 0.021356 seconds, query time 9.294293 seconds,
ID 570, src 7900, dst 6039, status Complete, result count 866604348, preprocessing time 0.021322 seconds, query time 20.590125 seconds,
ID 571, src 2542, dst 3225, status Complete, result count 932221604, preprocessing time 0.020342 seconds, query time 20.250477 seconds,
ID 572, src 3754, dst 6078, status Complete, result count 345869101, preprocessing time 0.016630 seconds, query time 7.552070 seconds,
ID 573, src 3563, dst 13256, status Complete, result count 82057526, preprocessing time 0.015780 seconds, query time 2.261605 seconds,
ID 574, src 4302, dst 293, status Complete, result count 11974244665, preprocessing time 0.020397 seconds, query time 183.794059 seconds,
ID 575, src 21703, dst 22855, status Complete, result count 15636835, preprocessing time 0.016711 seconds, query time 0.380106 seconds,
ID 576, src 1532, dst 18346, status Complete, result count 4747709484, preprocessing time 0.020311 seconds, query time 101.504161 seconds,
ID 577, src 20578, dst 6138, status Complete, result count 217790434, preprocessing time 0.020741 seconds, query time 4.133443 seconds,
ID 578, src 421, dst 19107, status Complete, result count 4941127448, preprocessing time 0.020335 seconds, query time 113.966971 seconds,
ID 579, src 23971, dst 6941, status Complete, result count 192428216, preprocessing time 0.017808 seconds, query time 3.952818 seconds,
ID 580, src 249, dst 2224, status Complete, result count 44978565880, preprocessing time 0.019410 seconds, query time 672.648335 seconds,
ID 581, src 14686, dst 996, status Complete, result count 1847849482, preprocessing time 0.018605 seconds, query time 12.446261 seconds,
ID 582, src 813, dst 16716, status Complete, result count 59513140, preprocessing time 0.015568 seconds, query time 1.499224 seconds,
ID 583, src 8989, dst 7723, status Complete, result count 249020581, preprocessing time 0.018731 seconds, query time 7.191093 seconds,
ID 584, src 15540, dst 2746, status Complete, result count 1401769999, preprocessing time 0.018882 seconds, query time 28.409319 seconds,
ID 585, src 25997, dst 5105, status Complete, result count 694948641, preprocessing time 0.018372 seconds, query time 13.864445 seconds,
ID 586, src 2909, dst 23845, status Complete, result count 267164288, preprocessing time 0.017982 seconds, query time 6.358344 seconds,
ID 587, src 12584, dst 6771, status Complete, result count 957129343, preprocessing time 0.018652 seconds, query time 19.390948 seconds,
ID 588, src 24575, dst 5117, status Complete, result count 2591031171, preprocessing time 0.019581 seconds, query time 24.047335 seconds,
ID 589, src 8685, dst 9316, status Complete, result count 73334016, preprocessing time 0.015654 seconds, query time 1.653536 seconds,
ID 590, src 945, dst 4672, status Complete, result count 225699906, preprocessing time 0.018999 seconds, query time 5.658470 seconds,
ID 591, src 4068, dst 3944, status Complete, result count 49729449, preprocessing time 0.016232 seconds, query time 1.583229 seconds,
ID 592, src 6733, dst 12751, status Complete, result count 45477200, preprocessing time 0.015239 seconds, query time 1.233257 seconds,
ID 593, src 27886, dst 84, status Complete, result count 191087429, preprocessing time 0.017254 seconds, query time 4.010514 seconds,
ID 594, src 4919, dst 3957, status Complete, result count 283823, preprocessing time 0.009824 seconds, query time 0.023995 seconds,
ID 595, src 24798, dst 15941, status Complete, result count 17169063, preprocessing time 0.015754 seconds, query time 0.349936 seconds,
ID 596, src 992, dst 7295, status Complete, result count 1161124255, preprocessing time 0.016889 seconds, query time 26.412518 seconds,
ID 597, src 327, dst 12626, status Complete, result count 4115108465, preprocessing time 0.021739 seconds, query time 86.965298 seconds,
ID 598, src 3084, dst 3722, status Complete, result count 820939414, preprocessing time 0.018157 seconds, query time 17.692929 seconds,
ID 599, src 19053, dst 4407, status Complete, result count 65710652, preprocessing time 0.015573 seconds, query time 1.476966 seconds,
ID 600, src 12911, dst 19299, status Complete, result count 39214100, preprocessing time 0.014536 seconds, query time 1.022706 seconds,
ID 601, src 13097, dst 6043, status Complete, result count 15730759, preprocessing time 0.013074 seconds, query time 0.377385 seconds,
ID 602, src 21940, dst 3706, status Complete, result count 72854402, preprocessing time 0.014058 seconds, query time 1.650004 seconds,
ID 603, src 1606, dst 21068, status Complete, result count 1009926427, preprocessing time 0.018493 seconds, query time 25.675038 seconds,
ID 604, src 13372, dst 4193, status Complete, result count 445012369, preprocessing time 0.016379 seconds, query time 10.174107 seconds,
ID 605, src 2234, dst 1752, status Complete, result count 11896517317, preprocessing time 0.019509 seconds, query time 142.733916 seconds,
ID 606, src 26600, dst 23805, status Complete, result count 3415714, preprocessing time 0.014830 seconds, query time 0.126550 seconds,
ID 607, src 14085, dst 11870, status Complete, result count 1552055, preprocessing time 0.012004 seconds, query time 0.062682 seconds,
ID 608, src 8973, dst 6104, status Complete, result count 558119218, preprocessing time 0.019771 seconds, query time 12.141635 seconds,
ID 609, src 12784, dst 27995, status Complete, result count 127519, preprocessing time 0.009665 seconds, query time 0.014141 seconds,
ID 610, src 5276, dst 1638, status Complete, result count 1989306041, preprocessing time 0.021380 seconds, query time 38.465580 seconds,
ID 611, src 6523, dst 15784, status Complete, result count 316004847, preprocessing time 0.019171 seconds, query time 6.487339 seconds,
ID 612, src 2699, dst 13000, status Complete, result count 5171386102, preprocessing time 0.019525 seconds, query time 105.145979 seconds,
ID 613, src 8487, dst 1110, status Complete, result count 4612279998, preprocessing time 0.018613 seconds, query time 54.477280 seconds,
ID 614, src 5648, dst 5145, status Complete, result count 237339131, preprocessing time 0.021033 seconds, query time 3.243871 seconds,
ID 615, src 20676, dst 2915, status Complete, result count 2078684, preprocessing time 0.013395 seconds, query time 0.057614 seconds,
ID 616, src 6262, dst 4160, status Complete, result count 234117922, preprocessing time 0.014885 seconds, query time 5.519539 seconds,
ID 617, src 9505, dst 1144, status Complete, result count 1423451438, preprocessing time 0.020432 seconds, query time 27.708786 seconds,
ID 618, src 3376, dst 22832, status Complete, result count 347235354, preprocessing time 0.019342 seconds, query time 8.293995 seconds,
ID 619, src 13699, dst 5551, status Complete, result count 316790781, preprocessing time 0.018035 seconds, query time 6.483338 seconds,
ID 620, src 514, dst 6012, status Complete, result count 8549801700, preprocessing time 0.021550 seconds, query time 187.046350 seconds,
ID 621, src 5094, dst 391, status Complete, result count 2342888857, preprocessing time 0.019992 seconds, query time 45.090551 seconds,
ID 622, src 14718, dst 14633, status Complete, result count 30591231, preprocessing time 0.014807 seconds, query time 0.782690 seconds,
ID 623, src 3074, dst 12948, status Complete, result count 226754289, preprocessing time 0.014765 seconds, query time 5.206917 seconds,
ID 624, src 372, dst 4053, status Complete, result count 7170232469, preprocessing time 0.019381 seconds, query time 131.487773 seconds,
ID 625, src 12615, dst 14544, status Complete, result count 232950863, preprocessing time 0.020049 seconds, query time 5.335745 seconds,
ID 626, src 10335, dst 28397, status Complete, result count 5256297, preprocessing time 0.014148 seconds, query time 0.216595 seconds,
ID 627, src 6040, dst 30, status Complete, result count 16948960392, preprocessing time 0.019788 seconds, query time 59.665620 seconds,
ID 628, src 12562, dst 4228, status Complete, result count 914793, preprocessing time 0.012760 seconds, query time 0.035718 seconds,
ID 629, src 11394, dst 9022, status Complete, result count 20253797, preprocessing time 0.013123 seconds, query time 0.498468 seconds,
ID 630, src 1283, dst 15798, status Complete, result count 2993717023, preprocessing time 0.020109 seconds, query time 52.520834 seconds,
ID 631, src 2238, dst 18351, status Complete, result count 69168447, preprocessing time 0.017017 seconds, query time 1.565943 seconds,
ID 632, src 17782, dst 6860, status Complete, result count 1582747981, preprocessing time 0.018975 seconds, query time 26.544118 seconds,
ID 633, src 2042, dst 6931, status Complete, result count 501762912, preprocessing time 0.015631 seconds, query time 11.780531 seconds,
ID 634, src 4792, dst 1658, status Complete, result count 11093648866, preprocessing time 0.020115 seconds, query time 117.228925 seconds,
ID 635, src 4590, dst 8985, status Complete, result count 247915431, preprocessing time 0.019791 seconds, query time 5.744784 seconds,
ID 636, src 3985, dst 2285, status Complete, result count 20316472758, preprocessing time 0.021156 seconds, query time 279.686886 seconds,
ID 637, src 1394, dst 12627, status Complete, result count 84315988, preprocessing time 0.017644 seconds, query time 2.195893 seconds,
ID 638, src 8083, dst 3341, status Complete, result count 1242707380, preprocessing time 0.018017 seconds, query time 30.379643 seconds,
ID 639, src 18360, dst 9310, status Complete, result count 186181018, preprocessing time 0.017220 seconds, query time 4.240381 seconds,
ID 640, src 10108, dst 1900, status Complete, result count 800154677, preprocessing time 0.018445 seconds, query time 13.482520 seconds,
ID 641, src 12579, dst 15800, status Complete, result count 22819033, preprocessing time 0.014724 seconds, query time 0.548828 seconds,
ID 642, src 1313, dst 6634, status Complete, result count 3501993798, preprocessing time 0.018931 seconds, query time 77.876270 seconds,
ID 643, src 6588, dst 620, status Complete, result count 3022145929, preprocessing time 0.020698 seconds, query time 30.158362 seconds,
ID 644, src 584, dst 21164, status Complete, result count 508963446, preprocessing time 0.018824 seconds, query time 13.691712 seconds,
ID 645, src 5270, dst 5134, status Complete, result count 498561740, preprocessing time 0.018329 seconds, query time 12.123157 seconds,
ID 646, src 446, dst 3817, status Complete, result count 356112164, preprocessing time 0.017610 seconds, query time 9.194587 seconds,
ID 647, src 6034, dst 3434, status Complete, result count 5443626348, preprocessing time 0.020213 seconds, query time 95.179903 seconds,
ID 648, src 2096, dst 11072, status Complete, result count 1809146795, preprocessing time 0.016084 seconds, query time 39.186331 seconds,
ID 649, src 33239, dst 12960, status Complete, result count 479440, preprocessing time 0.009942 seconds, query time 0.024163 seconds,
ID 650, src 2453, dst 4252, status Complete, result count 8757037683, preprocessing time 0.018172 seconds, query time 117.180476 seconds,
ID 651, src 439, dst 3461, status Complete, result count 4449166580, preprocessing time 0.018740 seconds, query time 95.384720 seconds,
ID 652, src 3075, dst 1660, status Complete, result count 116601239, preprocessing time 0.016627 seconds, query time 3.017032 seconds,
ID 653, src 22384, dst 1616, status Complete, result count 477487735, preprocessing time 0.019415 seconds, query time 10.239221 seconds,
ID 654, src 8655, dst 1657, status Complete, result count 89323134, preprocessing time 0.019491 seconds, query time 2.007855 seconds,
ID 655, src 1547, dst 20647, status Complete, result count 202113880, preprocessing time 0.016868 seconds, query time 5.028243 seconds,
ID 656, src 3156, dst 8707, status Complete, result count 69400698, preprocessing time 0.017373 seconds, query time 1.870019 seconds,
ID 657, src 10446, dst 2102, status Complete, result count 948525763, preprocessing time 0.019188 seconds, query time 21.946605 seconds,
ID 658, src 1207, dst 131, status Complete, result count 8504841508, preprocessing time 0.019422 seconds, query time 178.024388 seconds,
ID 659, src 27986, dst 8780, status Complete, result count 85439701, preprocessing time 0.017487 seconds, query time 1.326987 seconds,
ID 660, src 1025, dst 5255, status Complete, result count 7996601663, preprocessing time 0.020676 seconds, query time 147.849139 seconds,
ID 661, src 4692, dst 28517, status Complete, result count 46691675, preprocessing time 0.018634 seconds, query time 1.654333 seconds,
ID 662, src 18886, dst 18129, status Complete, result count 46197629, preprocessing time 0.015223 seconds, query time 1.048360 seconds,
ID 663, src 3257, dst 20326, status Complete, result count 54461827, preprocessing time 0.015450 seconds, query time 1.258954 seconds,
ID 664, src 4004, dst 7163, status Complete, result count 259362771, preprocessing time 0.020248 seconds, query time 5.804551 seconds,
ID 665, src 2506, dst 678, status Complete, result count 8059619559, preprocessing time 0.020280 seconds, query time 94.145620 seconds,
ID 666, src 7160, dst 10380, status Complete, result count 17585489, preprocessing time 0.014956 seconds, query time 0.493051 seconds,
ID 667, src 3930, dst 3258, status Complete, result count 1974691526, preprocessing time 0.017903 seconds, query time 42.577543 seconds,
ID 668, src 3572, dst 10449, status Complete, result count 236169376, preprocessing time 0.016526 seconds, query time 5.747438 seconds,
ID 669, src 6076, dst 3963, status Complete, result count 236986, preprocessing time 0.009324 seconds, query time 0.021050 seconds,
ID 670, src 9078, dst 14473, status Complete, result count 199719454, preprocessing time 0.014398 seconds, query time 4.554582 seconds,
ID 671, src 19159, dst 30611, status Complete, result count 8441538, preprocessing time 0.013938 seconds, query time 0.323498 seconds,
ID 672, src 5241, dst 18915, status Complete, result count 278901082, preprocessing time 0.019124 seconds, query time 7.446806 seconds,
ID 673, src 4383, dst 14436, status Complete, result count 19027110, preprocessing time 0.016797 seconds, query time 0.688739 seconds,
ID 674, src 554, dst 6900, status Complete, result count 20811294258, preprocessing time 0.021008 seconds, query time 206.386469 seconds,
ID 675, src 6512, dst 5637, status Complete, result count 1268522199, preprocessing time 0.020968 seconds, query time 24.447149 seconds,
ID 676, src 5432, dst 14490, status Complete, result count 210324925, preprocessing time 0.018351 seconds, query time 5.865654 seconds,
ID 677, src 12953, dst 5509, status Complete, result count 97513121, preprocessing time 0.016059 seconds, query time 1.991221 seconds,
ID 678, src 4221, dst 20895, status Complete, result count 377203037, preprocessing time 0.018196 seconds, query time 9.192370 seconds,
ID 679, src 6837, dst 8136, status Complete, result count 1902512382, preprocessing time 0.021425 seconds, query time 41.898839 seconds,
ID 680, src 1066, dst 8018, status Complete, result count 3077537334, preprocessing time 0.020633 seconds, query time 62.738980 seconds,
ID 681, src 1480, dst 3254, status Complete, result count 5082559007, preprocessing time 0.019435 seconds, query time 75.007033 seconds,
ID 682, src 1634, dst 2868, status Complete, result count 3963581866, preprocessing time 0.019313 seconds, query time 66.158991 seconds,
ID 683, src 5304, dst 2427, status Complete, result count 15304539, preprocessing time 0.013228 seconds, query time 0.467606 seconds,
ID 684, src 2180, dst 16489, status Complete, result count 1483544307, preprocessing time 0.016910 seconds, query time 29.483895 seconds,
ID 685, src 10364, dst 3822, status Complete, result count 724107097, preprocessing time 0.018330 seconds, query time 14.291311 seconds,
ID 686, src 10852, dst 18894, status Complete, result count 51408651, preprocessing time 0.015415 seconds, query time 1.369784 seconds,
ID 687, src 7762, dst 21126, status Complete, result count 94566742, preprocessing time 0.015678 seconds, query time 2.293509 seconds,
ID 688, src 5818, dst 10672, status Complete, result count 249351572, preprocessing time 0.015296 seconds, query time 5.587982 seconds,
ID 689, src 19612, dst 1541, status Complete, result count 683461466, preprocessing time 0.018032 seconds, query time 13.239462 seconds,
ID 690, src 1392, dst 1638, status Complete, result count 1676176563, preprocessing time 0.019543 seconds, query time 32.564866 seconds,
ID 691, src 6133, dst 14017, status Complete, result count 3368122202, preprocessing time 0.021488 seconds, query time 54.664226 seconds,
ID 692, src 10840, dst 23194, status Complete, result count 87730289, preprocessing time 0.016489 seconds, query time 1.971101 seconds,
ID 693, src 7888, dst 4961, status Complete, result count 878644936, preprocessing time 0.018871 seconds, query time 18.247141 seconds,
ID 694, src 6595, dst 18918, status Complete, result count 114087431, preprocessing time 0.017961 seconds, query time 2.955633 seconds,
ID 695, src 1849, dst 10498, status Complete, result count 36383345744, preprocessing time 0.022521 seconds, query time 466.188385 seconds,
ID 696, src 0, dst 13059, status Complete, result count 721735594, preprocessing time 0.018025 seconds, query time 16.075137 seconds,
ID 697, src 3184, dst 4959, status Complete, result count 1234813618, preprocessing time 0.016377 seconds, query time 27.878909 seconds,
ID 698, src 2222, dst 15631, status Complete, result count 76375298, preprocessing time 0.013624 seconds, query time 1.947340 seconds,
ID 699, src 677, dst 2279, status Complete, result count 8306414497, preprocessing time 0.019643 seconds, query time 125.475722 seconds,
ID 700, src 4231, dst 245, status Complete, result count 2130980644, preprocessing time 0.016019 seconds, query time 36.328517 seconds,
ID 701, src 33426, dst 4091, status Complete, result count 1735142, preprocessing time 0.012050 seconds, query time 0.074034 seconds,
ID 702, src 338, dst 1635, status Complete, result count 46280881530, preprocessing time 0.019375 seconds, query time 286.822719 seconds,
ID 703, src 27917, dst 15800, status Complete, result count 35010720, preprocessing time 0.016523 seconds, query time 0.814257 seconds,
ID 704, src 14636, dst 3420, status Complete, result count 12378270993, preprocessing time 0.020371 seconds, query time 97.248929 seconds,
ID 705, src 12698, dst 2706, status Complete, result count 124513156, preprocessing time 0.017725 seconds, query time 2.792479 seconds,
ID 706, src 11575, dst 10204, status Complete, result count 476937944, preprocessing time 0.017525 seconds, query time 10.705925 seconds,
ID 707, src 8273, dst 5317, status Complete, result count 836102048, preprocessing time 0.017828 seconds, query time 14.038701 seconds,
ID 708, src 4853, dst 2380, status Complete, result count 11409208469, preprocessing time 0.018900 seconds, query time 179.638612 seconds,
ID 709, src 2218, dst 631, status Complete, result count 8600757368, preprocessing time 0.021245 seconds, query time 139.473078 seconds,
ID 710, src 6104, dst 8712, status Complete, result count 156404623, preprocessing time 0.019210 seconds, query time 2.738624 seconds,
ID 711, src 34868, dst 16148, status Complete, result count 930426, preprocessing time 0.010859 seconds, query time 0.041067 seconds,
ID 712, src 5108, dst 4167, status Complete, result count 2953093274, preprocessing time 0.018596 seconds, query time 45.959825 seconds,
