---------------------------------------------------------------------------
Command:
Input graph folder: ../../dataset/soc-Epinions1/for_demo/
Input query file: ../../dataset/soc-Epinions1/for_demo/unhot2unhot_pairs.bin
Input result folder: ./
Input method: IDX_DFS
Input length constraint: 7
Input per query time limit: 120 seconds
Input target number of results: 18446744073709551615
---------------------------------------------------------------------------
num of queries: 1000ID 0, src 23040, dst 34893, status Complete, result count 15499, preprocessing time 0.007013 seconds, query time 0.007687 seconds,
ID 471, src 11401, dst 61051, status Complete, result count 85296, preprocessing time 0.007022 seconds, query time 0.011052 seconds,
ID 472, src 11895, dst 50088, status Complete, result count 1, preprocessing time 0.000010 seconds, query time 0.000013 seconds,
ID 473, src 22785, dst 46321, status Complete, result count 80007, preprocessing time 0.007580 seconds, query time 0.011087 seconds,
ID 474, src 53843, dst 12440, status Complete, result count 113034, preprocessing time 0.007923 seconds, query time 0.011470 seconds,
ID 475, src 30591, dst 57384, status Complete, result count 4128, preprocessing time 0.004134 seconds, query time 0.004422 seconds,
ID 476, src 16179, dst 40843, status Complete, result count 10104, preprocessing time 0.005614 seconds, query time 0.006265 seconds,
ID 477, src 5849, dst 40057, status Complete, result count 422319, preprocessing time 0.008295 seconds, query time 0.025875 seconds,
ID 478, src 15079, dst 20240, status Complete, result count 111773, preprocessing time 0.007969 seconds, query time 0.012716 seconds,
ID 479, src 62617, dst 27465, status Complete, result count 31290, preprocessing time 0.005806 seconds, query time 0.006828 seconds,
ID 480, src 44791, dst 15737, status Complete, result count 12603770, preprocessing time 0.011255 seconds, query time 0.326370 seconds,
ID 481, src 6163, dst 7356, status Complete, result count 163294047, preprocessing time 0.012970 seconds, query time 3.542776 seconds,
ID 482, src 74858, dst 67481, status Complete, result count 421, preprocessing time 0.003243 seconds, query time 0.003283 seconds,
ID 483, src 61419, dst 72217, status Complete, result count 50196, preprocessing time 0.007148 seconds, query time 0.008474 seconds,
ID 484, src 8898, dst 15124, status Complete, result count 12339913, preprocessing time 0.012811 seconds, query time 0.369321 seconds,
ID 485, src 14309, dst 51738, status Complete, result count 1473641, preprocessing time 0.011783 seconds, query time 0.066269 seconds,
ID 486, src 28680, dst 45574, status Complete, result count 20286, preprocessing time 0.005405 seconds, query time 0.006388 seconds,
ID 487, src 13378, dst 21832, status Complete, result count 281794, preprocessing time 0.007656 seconds, query time 0.019213 seconds,
ID 488, src 61491, dst 16800, status Complete, result count 91649, preprocessing time 0.006928 seconds, query time 0.009374 seconds,
ID 489, src 66194, dst 72630, status Complete, result count 23953, preprocessing time 0.004430 seconds, query time 0.005037 seconds,
ID 490, src 27783, dst 46260, status Complete, result count 3469, preprocessing time 0.003683 seconds, query time 0.003926 seconds,
ID 491, src 27444, dst 38692, status Complete, result count 32898139, preprocessing time 0.011803 seconds, query time 0.873097 seconds,
ID 492, src 12987, dst 7192, status Complete, result count 8797001, preprocessing time 0.012660 seconds, query time 0.315441 seconds,
ID 493, src 25759, dst 62981, status Complete, result count 410, preprocessing time 0.002912 seconds, query time 0.002966 seconds,
ID 494, src 26260, dst 24375, status Complete, result count 398697, preprocessing time 0.008692 seconds, query time 0.024910 seconds,
ID 495, src 30374, dst 2971, status Complete, result count 16518466, preprocessing time 0.012505 seconds, query time 0.391801 seconds,
ID 496, src 62077, dst 72628, status Complete, result count 34208, preprocessing time 0.006265 seconds, query time 0.007233 seconds,
ID 497, src 54743, dst 3793, status Complete, result count 70914, preprocessing time 0.006028 seconds, query time 0.007767 seconds,
ID 498, src 36190, dst 42160, status Complete, result count 359765, preprocessing time 0.009336 seconds, query time 0.024435 seconds,
ID 499, src 58986, dst 38926, status Complete, result count 4392, preprocessing time 0.003478 seconds, query time 0.003681 seconds,
ID 500, src 18510, dst 54241, status Complete, result count 56920, preprocessing time 0.007867 seconds, query time 0.010637 seconds,
ID 501, src 21148, dst 73977, status Complete, result count 1676130, preprocessing time 0.010833 seconds, query time 0.078504 seconds,
ID 502, src 41225, dst 10907, status Complete, result count 295263, preprocessing time 0.009280 seconds, query time 0.020118 seconds,
ID 503, src 16703, dst 21552, status Complete, result count 173040, preprocessing time 0.007880 seconds, query time 0.014659 seconds,
ID 504, src 35416, dst 22812, status Complete, result count 207479, preprocessing time 0.007855 seconds, query time 0.014856 seconds,
ID 505, src 70703, dst 17214, status Complete, result count 4492, preprocessing time 0.002565 seconds, query time 0.002681 seconds,
ID 506, src 10046, dst 12134, status Complete, result count 1469956, preprocessing time 0.008542 seconds, query time 0.051492 seconds,
ID 507, src 49641, dst 28717, status Complete, result count 42974, preprocessing time 0.005645 seconds, query time 0.007700 seconds,
ID 508, src 22548, dst 21568, status Complete, result count 14637564, preprocessing time 0.013560 seconds, query time 0.481977 seconds,
ID 509, src 65516, dst 1086, status Complete, result count 77485, preprocessing time 0.006226 seconds, query time 0.008025 seconds,
ID 510, src 45906, dst 42029, status Complete, result count 158061, preprocessing time 0.007809 seconds, query time 0.014156 seconds,
ID 511, src 38690, dst 20180, status Complete, result count 64313, preprocessing time 0.006878 seconds, query time 0.009438 seconds,
ID 512, src 67812, dst 38749, status Complete, result count 7826, preprocessing time 0.004857 seconds, query time 0.005132 seconds,
ID 513, src 32754, dst 52304, status Complete, result count 74389, preprocessing time 0.006580 seconds, query time 0.009837 seconds,
ID 514, src 3125, dst 45180, status Complete, result count 213788, preprocessing time 0.009732 seconds, query time 0.022090 seconds,
ID 515, src 13440, dst 51779, status Complete, result count 7899, preprocessing time 0.004692 seconds, query time 0.005097 seconds,
ID 516, src 43845, dst 33311, status Complete, result count 58693, preprocessing time 0.006673 seconds, query time 0.008723 seconds,
ID 517, src 15501, dst 4108, status Complete, result count 7034698, preprocessing time 0.012152 seconds, query time 0.217615 seconds,
ID 518, src 22048, dst 7237, status Complete, result count 12243064, preprocessing time 0.013628 seconds, query time 0.330303 seconds,
ID 519, src 49775, dst 19688, status Complete, result count 48719, preprocessing time 0.008065 seconds, query time 0.009811 seconds,
ID 520, src 50672, dst 12483, status Complete, result count 1, preprocessing time 0.000011 seconds, query time 0.000013 seconds,
ID 521, src 44106, dst 48401, status Complete, result count 300799, preprocessing time 0.008438 seconds, query time 0.019905 seconds,
ID 522, src 13393, dst 23639, status Complete, result count 23713, preprocessing time 0.006484 seconds, query time 0.007784 seconds,
ID 523, src 60451, dst 6827, status Complete, result count 21715, preprocessing time 0.005165 seconds, query time 0.005774 seconds,
ID 524, src 57357, dst 20133, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000009 seconds,
ID 525, src 1956, dst 44717, status Complete, result count 362977, preprocessing time 0.009142 seconds, query time 0.023394 seconds,
ID 526, src 39611, dst 73853, status Complete, result count 99927, preprocessing time 0.006563 seconds, query time 0.009465 seconds,
ID 527, src 65271, dst 22121, status Complete, result count 17437, preprocessing time 0.004885 seconds, query time 0.005502 seconds,
ID 528, src 26722, dst 73990, status Complete, result count 979465, preprocessing time 0.010235 seconds, query time 0.047942 seconds,
ID 529, src 46969, dst 54932, status Complete, result count 549632, preprocessing time 0.009476 seconds, query time 0.032025 seconds,
ID 530, src 48889, dst 38143, status Complete, result count 6382, preprocessing time 0.004075 seconds, query time 0.004360 seconds,
ID 531, src 55419, dst 54944, status Complete, result count 13125, preprocessing time 0.004658 seconds, query time 0.005189 seconds,
ID 532, src 15224, dst 38911, status Complete, result count 9817, preprocessing time 0.004739 seconds, query time 0.005173 seconds,
ID 533, src 19075, dst 46119, status Complete, result count 953699, preprocessing time 0.010452 seconds, query time 0.043115 seconds,
ID 534, src 14013, dst 18752, status Complete, result count 2124240, preprocessing time 0.010323 seconds, query time 0.067388 seconds,
ID 535, src 41846, dst 66342, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000010 seconds,
ID 536, src 30110, dst 30111, status Complete, result count 1, preprocessing time 0.000002 seconds, query time 0.000004 seconds,
ID 537, src 53229, dst 53226, status Complete, result count 1, preprocessing time 0.000003 seconds, query time 0.000005 seconds,
ID 538, src 60871, dst 8584, status Complete, result count 13264, preprocessing time 0.003846 seconds, query time 0.004224 seconds,
ID 539, src 16280, dst 42412, status Complete, result count 2438106, preprocessing time 0.009955 seconds, query time 0.103249 seconds,
ID 540, src 53455, dst 15341, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000010 seconds,
ID 541, src 15241, dst 59839, status Complete, result count 8, preprocessing time 0.000287 seconds, query time 0.000292 seconds,
ID 542, src 34032, dst 9418, status Complete, result count 563203, preprocessing time 0.009059 seconds, query time 0.030210 seconds,
ID 543, src 30358, dst 47657, status Complete, result count 56948, preprocessing time 0.007376 seconds, query time 0.009863 seconds,
ID 544, src 64542, dst 7976, status Complete, result count 8591, preprocessing time 0.005179 seconds, query time 0.005538 seconds,
ID 545, src 70047, dst 34498, status Complete, result count 91, preprocessing time 0.000728 seconds, query time 0.000738 seconds,
ID 546, src 1488, dst 23030, status Complete, result count 14686239, preprocessing time 0.013104 seconds, query time 0.489080 seconds,
ID 547, src 14008, dst 38216, status Complete, result count 158963, preprocessing time 0.008832 seconds, query time 0.015790 seconds,
ID 548, src 36882, dst 10839, status Complete, result count 613224, preprocessing time 0.010533 seconds, query time 0.027978 seconds,
ID 549, src 56669, dst 35799, status Complete, result count 4401, preprocessing time 0.004267 seconds, query time 0.004464 seconds,
ID 550, src 63895, dst 18089, status Complete, result count 12121, preprocessing time 0.004117 seconds, query time 0.004464 seconds,
ID 551, src 54607, dst 39425, status Complete, result count 75846, preprocessing time 0.007118 seconds, query time 0.009881 seconds,
ID 552, src 29023, dst 12447, status Complete, result count 3072583, preprocessing time 0.010147 seconds, query time 0.083368 seconds,
ID 553, src 37028, dst 42594, status Complete, result count 507490, preprocessing time 0.009589 seconds, query time 0.030526 seconds,
ID 554, src 27244, dst 46506, status Complete, result count 429504, preprocessing time 0.008845 seconds, query time 0.026267 seconds,
ID 555, src 48161, dst 26642, status Complete, result count 1181616, preprocessing time 0.008826 seconds, query time 0.052531 seconds,
ID 556, src 39364, dst 47310, status Complete, result count 19337, preprocessing time 0.005757 seconds, query time 0.006662 seconds,
ID 557, src 69980, dst 61595, status Complete, result count 1, preprocessing time 0.000006 seconds, query time 0.000009 seconds,
ID 558, src 29100, dst 34409, status Complete, result count 225223, preprocessing time 0.007037 seconds, query time 0.015367 seconds,
ID 559, src 21694, dst 11078, status Complete, result count 791756, preprocessing time 0.009629 seconds, query time 0.040458 seconds,
ID 560, src 38227, dst 33045, status Complete, result count 1789395, preprocessing time 0.010409 seconds, query time 0.079638 seconds,
ID 561, src 70190, dst 63098, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000011 seconds,
ID 562, src 51422, dst 21704, status Complete, result count 75593, preprocessing time 0.008346 seconds, query time 0.010657 seconds,
ID 563, src 70703, dst 25413, status Complete, result count 1585, preprocessing time 0.001926 seconds, query time 0.001987 seconds,
ID 564, src 30462, dst 20898, status Complete, result count 239339, preprocessing time 0.008163 seconds, query time 0.017541 seconds,
ID 565, src 64454, dst 11901, status Complete, result count 75549, preprocessing time 0.007268 seconds, query time 0.009399 seconds,
ID 566, src 33730, dst 54750, status Complete, result count 139241, preprocessing time 0.008704 seconds, query time 0.014675 seconds,
ID 567, src 20116, dst 24804, status Complete, result count 669274, preprocessing time 0.009903 seconds, query time 0.036203 seconds,
ID 568, src 25894, dst 18496, status Complete, result count 427875, preprocessing time 0.007272 seconds, query time 0.023278 seconds,
ID 569, src 71331, dst 69631, status Complete, result count 1, preprocessing time 0.000011 seconds, query time 0.000014 seconds,
ID 570, src 8259, dst 34273, status Complete, result count 11746597, preprocessing time 0.012605 seconds, query time 0.362221 seconds,
ID 571, src 42345, dst 18156, status Complete, result count 95681, preprocessing time 0.007978 seconds, query time 0.010449 seconds,
ID 572, src 57826, dst 20687, status Complete, result count 1, preprocessing time 0.000010 seconds, query time 0.000012 seconds,
ID 573, src 35599, dst 22182, status Complete, result count 1120936, preprocessing time 0.009994 seconds, query time 0.039905 seconds,
ID 574, src 67437, dst 46714, status Complete, result count 1, preprocessing time 0.000016 seconds, query time 0.000019 seconds,
ID 575, src 50150, dst 12863, status Complete, result count 395452, preprocessing time 0.009165 seconds, query time 0.021535 seconds,
ID 576, src 56388, dst 38155, status Complete, result count 16379, preprocessing time 0.005022 seconds, query time 0.005715 seconds,
ID 577, src 24947, dst 41772, status Complete, result count 216730, preprocessing time 0.009253 seconds, query time 0.017565 seconds,
ID 578, src 16825, dst 19381, status Complete, result count 513323, preprocessing time 0.010134 seconds, query time 0.028216 seconds,
ID 579, src 14128, dst 40349, status Complete, result count 398716, preprocessing time 0.009491 seconds, query time 0.026132 seconds,
ID 580, src 27909, dst 19785, status Complete, result count 148234, preprocessing time 0.007857 seconds, query time 0.014177 seconds,
ID 581, src 45956, dst 15544, status Complete, result count 2239934, preprocessing time 0.010560 seconds, query time 0.066490 seconds,
ID 582, src 28078, dst 39404, status Complete, result count 153989, preprocessing time 0.008886 seconds, query time 0.015147 seconds,
ID 583, src 64944, dst 30740, status Complete, result count 3359, preprocessing time 0.003745 seconds, query time 0.003903 seconds,
ID 584, src 56357, dst 12858, status Complete, result count 106912, preprocessing time 0.008205 seconds, query time 0.011260 seconds,
ID 585, src 56621, dst 24278, status Complete, result count 28085, preprocessing time 0.006331 seconds, query time 0.007542 seconds,
ID 586, src 67891, dst 29826, status Complete, result count 3596, preprocessing time 0.003105 seconds, query time 0.003239 seconds,
ID 587, src 38314, dst 75209, status Complete, result count 408427, preprocessing time 0.009430 seconds, query time 0.024512 seconds,
ID 588, src 67375, dst 46446, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000009 seconds,
ID 589, src 11686, dst 19303, status Complete, result count 1263040, preprocessing time 0.010817 seconds, query time 0.060445 seconds,
ID 590, src 23749, dst 59880, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000012 seconds,
ID 591, src 27223, dst 50252, status Complete, result count 69582, preprocessing time 0.007935 seconds, query time 0.010982 seconds,
ID 592, src 39521, dst 55747, status Complete, result count 549490, preprocessing time 0.010274 seconds, query time 0.033212 seconds,
ID 593, src 69775, dst 9510, status Complete, result count 722, preprocessing time 0.001356 seconds, query time 0.001388 seconds,
ID 594, src 16648, dst 26115, status Complete, result count 839615, preprocessing time 0.008712 seconds, query time 0.032745 seconds,
ID 595, src 47316, dst 39134, status Complete, result count 37968, preprocessing time 0.006985 seconds, query time 0.008616 seconds,
ID 596, src 51458, dst 24596, status Complete, result count 185811, preprocessing time 0.008189 seconds, query time 0.013026 seconds,
ID 597, src 4212, dst 44479, status Complete, result count 88147, preprocessing time 0.007367 seconds, query time 0.012577 seconds,
ID 598, src 44551, dst 42349, status Complete, result count 158744, preprocessing time 0.007579 seconds, query time 0.012077 seconds,
ID 599, src 69180, dst 56146, status Complete, result count 1, preprocessing time 0.000010 seconds, query time 0.000012 seconds,
ID 600, src 12686, dst 40953, status Complete, result count 1252279, preprocessing time 0.008130 seconds, query time 0.054969 seconds,
ID 601, src 31417, dst 33026, status Complete, result count 225422, preprocessing time 0.009026 seconds, query time 0.017170 seconds,
ID 602, src 5844, dst 62135, status Complete, result count 67628, preprocessing time 0.007632 seconds, query time 0.010769 seconds,
ID 603, src 33852, dst 23076, status Complete, result count 4513169, preprocessing time 0.011155 seconds, query time 0.125323 seconds,
ID 604, src 31261, dst 65004, status Complete, result count 5004, preprocessing time 0.004807 seconds, query time 0.005089 seconds,
ID 605, src 69840, dst 41556, status Complete, result count 115, preprocessing time 0.000249 seconds, query time 0.000259 seconds,
ID 606, src 44723, dst 60747, status Complete, result count 3171, preprocessing time 0.004100 seconds, query time 0.004303 seconds,
ID 607, src 15364, dst 42970, status Complete, result count 637066, preprocessing time 0.007988 seconds, query time 0.031214 seconds,
ID 608, src 24643, dst 27645, status Complete, result count 10776451, preprocessing time 0.012284 seconds, query time 0.326259 seconds,
ID 609, src 42389, dst 41305, status Complete, result count 41359, preprocessing time 0.007623 seconds, query time 0.009343 seconds,
ID 610, src 59347, dst 72492, status Complete, result count 1959, preprocessing time 0.002740 seconds, query time 0.002834 seconds,
ID 611, src 39371, dst 39299, status Complete, result count 184970, preprocessing time 0.007795 seconds, query time 0.014875 seconds,
ID 612, src 33558, dst 35684, status Complete, result count 4001, preprocessing time 0.003449 seconds, query time 0.003652 seconds,
ID 613, src 24905, dst 47141, status Complete, result count 5348092, preprocessing time 0.011688 seconds, query time 0.223598 seconds,
ID 614, src 62751, dst 39107, status Complete, result count 21636, preprocessing time 0.007807 seconds, query time 0.008676 seconds,
ID 615, src 23421, dst 51933, status Complete, result count 23972, preprocessing time 0.005261 seconds, query time 0.006439 seconds,
ID 616, src 8799, dst 11317, status Complete, result count 606755, preprocessing time 0.009275 seconds, query time 0.033034 seconds,
ID 617, src 48716, dst 10596, status Complete, result count 1480691, preprocessing time 0.009939 seconds, query time 0.044961 seconds,
ID 618, src 16807, dst 24095, status Complete, result count 6963904, preprocessing time 0.012655 seconds, query time 0.241616 seconds,
ID 619, src 67445, dst 46782, status Complete, result count 1, preprocessing time 0.000009 seconds, query time 0.000014 seconds,
ID 620, src 26054, dst 43735, status Complete, result count 956360, preprocessing time 0.010143 seconds, query time 0.046160 seconds,
ID 621, src 67660, dst 35727, status Complete, result count 11737, preprocessing time 0.004694 seconds, query time 0.005183 seconds,
ID 622, src 11116, dst 32789, status Complete, result count 164361, preprocessing time 0.008388 seconds, query time 0.014576 seconds,
ID 623, src 17384, dst 50778, status Complete, result count 7678, preprocessing time 0.005502 seconds, query time 0.005950 seconds,
ID 624, src 33880, dst 28740, status Complete, result count 956770, preprocessing time 0.010590 seconds, query time 0.036860 seconds,
ID 625, src 61514, dst 73253, status Complete, result count 2537, preprocessing time 0.002252 seconds, query time 0.002347 seconds,
ID 626, src 28989, dst 41542, status Complete, result count 37258, preprocessing time 0.007273 seconds, query time 0.009084 seconds,
ID 627, src 13715, dst 31521, status Complete, result count 674596, preprocessing time 0.010195 seconds, query time 0.034898 seconds,
ID 628, src 59051, dst 10063, status Complete, result count 5152, preprocessing time 0.004244 seconds, query time 0.004442 seconds,
ID 629, src 14222, dst 38997, status Complete, result count 120258, preprocessing time 0.008778 seconds, query time 0.014243 seconds,
ID 630, src 48090, dst 33318, status Complete, result count 797653, preprocessing time 0.009878 seconds, query time 0.039447 seconds,
ID 631, src 47611, dst 39551, status Complete, result count 943671, preprocessing time 0.008643 seconds, query time 0.038711 seconds,
ID 632, src 35234, dst 45482, status Complete, result count 39741, preprocessing time 0.005478 seconds, query time 0.007157 seconds,
ID 633, src 57852, dst 14278, status Complete, result count 74, preprocessing time 0.000801 seconds, query time 0.000817 seconds,
ID 634, src 10999, dst 38663, status Complete, result count 6309423, preprocessing time 0.010093 seconds, query time 0.245150 seconds,
ID 635, src 5442, dst 7573, status Complete, result count 2273833, preprocessing time 0.009230 seconds, query time 0.079736 seconds,
ID 636, src 5016, dst 20026, status Complete, result count 5891380, preprocessing time 0.012590 seconds, query time 0.234022 seconds,
ID 637, src 58199, dst 46987, status Complete, result count 2265, preprocessing time 0.003081 seconds, query time 0.003190 seconds,
ID 638, src 29017, dst 9351, status Complete, result count 108799, preprocessing time 0.006777 seconds, query time 0.009390 seconds,
ID 639, src 18752, dst 33749, status Complete, result count 15642, preprocessing time 0.005691 seconds, query time 0.006450 seconds,
ID 640, src 30207, dst 13651, status Complete, result count 7174823, preprocessing time 0.011979 seconds, query time 0.201828 seconds,
ID 641, src 6822, dst 32857, status Complete, result count 21852, preprocessing time 0.005806 seconds, query time 0.006767 seconds,
ID 642, src 20510, dst 6337, status Complete, result count 2778445, preprocessing time 0.010149 seconds, query time 0.089074 seconds,
ID 643, src 51152, dst 38153, status Complete, result count 5768, preprocessing time 0.003583 seconds, query time 0.003829 seconds,
ID 644, src 5841, dst 24464, status Complete, result count 10266785, preprocessing time 0.010670 seconds, query time 0.372495 seconds,
ID 645, src 9119, dst 47724, status Complete, result count 716613, preprocessing time 0.009837 seconds, query time 0.039668 seconds,
ID 646, src 29618, dst 46062, status Complete, result count 176124, preprocessing time 0.007607 seconds, query time 0.011528 seconds,
ID 647, src 49395, dst 40877, status Complete, result count 16308, preprocessing time 0.005027 seconds, query time 0.005718 seconds,
ID 648, src 16480, dst 5824, status Complete, result count 52424, preprocessing time 0.005610 seconds, query time 0.007839 seconds,
ID 649, src 32352, dst 40617, status Complete, result count 27897, preprocessing time 0.007051 seconds, query time 0.008384 seconds,
ID 650, src 39623, dst 54235, status Complete, result count 5430, preprocessing time 0.003697 seconds, query time 0.003949 seconds,
ID 651, src 27720, dst 19727, status Complete, result count 2348846, preprocessing time 0.010519 seconds, query time 0.090704 seconds,
ID 652, src 50279, dst 18380, status Complete, result count 333728, preprocessing time 0.009775 seconds, query time 0.022397 seconds,
ID 653, src 6130, dst 30873, status Complete, result count 4976059, preprocessing time 0.011607 seconds, query time 0.193242 seconds,
ID 654, src 26734, dst 3845, status Complete, result count 1570100, preprocessing time 0.010713 seconds, query time 0.053565 seconds,
ID 655, src 9482, dst 29525, status Complete, result count 1663397, preprocessing time 0.010586 seconds, query time 0.071877 seconds,
ID 656, src 10934, dst 19661, status Complete, result count 3620291, preprocessing time 0.010655 seconds, query time 0.131269 seconds,
ID 657, src 64241, dst 20706, status Complete, result count 2829, preprocessing time 0.002914 seconds, query time 0.003020 seconds,
ID 658, src 44137, dst 2431, status Complete, result count 435150, preprocessing time 0.009441 seconds, query time 0.021769 seconds,
ID 659, src 19337, dst 14462, status Complete, result count 576955, preprocessing time 0.009622 seconds, query time 0.033509 seconds,
ID 660, src 35388, dst 17903, status Complete, result count 152864, preprocessing time 0.008731 seconds, query time 0.013458 seconds,
ID 661, src 41033, dst 34046, status Complete, result count 132330, preprocessing time 0.006396 seconds, query time 0.010984 seconds,
ID 662, src 6964, dst 63100, status Complete, result count 72869, preprocessing time 0.006523 seconds, query time 0.010035 seconds,
ID 663, src 60178, dst 48265, status Complete, result count 6214, preprocessing time 0.003438 seconds, query time 0.003706 seconds,
ID 664, src 63829, dst 73058, status Complete, result count 588, preprocessing time 0.001478 seconds, query time 0.001519 seconds,
ID 665, src 20654, dst 52689, status Complete, result count 408103, preprocessing time 0.009182 seconds, query time 0.024110 seconds,
ID 666, src 64033, dst 72427, status Complete, result count 4001, preprocessing time 0.003366 seconds, query time 0.003568 seconds,
ID 667, src 20906, dst 37307, status Complete, result count 189569, preprocessing time 0.007740 seconds, query time 0.015308 seconds,
ID 668, src 15761, dst 22544, status Complete, result count 13483955, preprocessing time 0.012407 seconds, query time 0.492984 seconds,
ID 669, src 60259, dst 1598, status Complete, result count 90209, preprocessing time 0.008331 seconds, query time 0.010758 seconds,
ID 670, src 72895, dst 45148, status Complete, result count 1558926, preprocessing time 0.010596 seconds, query time 0.068686 seconds,
ID 671, src 72702, dst 3442, status Complete, result count 10863325, preprocessing time 0.014237 seconds, query time 0.318285 seconds,
ID 672, src 17993, dst 8102, status Complete, result count 2306862, preprocessing time 0.011374 seconds, query time 0.063423 seconds,
ID 673, src 27227, dst 27428, status Complete, result count 7904369, preprocessing time 0.010113 seconds, query time 0.244302 seconds,
ID 674, src 48255, dst 15045, status Complete, result count 165978, preprocessing time 0.008308 seconds, query time 0.014784 seconds,
ID 675, src 29698, dst 35485, status Complete, result count 109083, preprocessing time 0.007152 seconds, query time 0.010553 seconds,
ID 676, src 64527, dst 11464, status Complete, result count 3501236, preprocessing time 0.010179 seconds, query time 0.103599 seconds,
ID 677, src 11615, dst 40988, status Complete, result count 888291, preprocessing time 0.009365 seconds, query time 0.045349 seconds,
ID 678, src 14220, dst 10888, status Complete, result count 59797, preprocessing time 0.006469 seconds, query time 0.009279 seconds,
ID 679, src 63710, dst 12443, status Complete, result count 104616, preprocessing time 0.008403 seconds, query time 0.011567 seconds,
ID 680, src 41198, dst 40883, status Complete, result count 152409, preprocessing time 0.008092 seconds, query time 0.013080 seconds,
ID 681, src 33233, dst 36922, status Complete, result count 467346, preprocessing time 0.009009 seconds, query time 0.025725 seconds,
ID 682, src 2756, dst 13415, status Complete, result count 445415229, preprocessing time 0.013172 seconds, query time 13.922537 seconds,
ID 683, src 50282, dst 29937, status Complete, result count 123348, preprocessing time 0.008508 seconds, query time 0.012536 seconds,
ID 684, src 32674, dst 20644, status Complete, result count 109116, preprocessing time 0.007665 seconds, query time 0.011849 seconds,
ID 685, src 15123, dst 34742, status Complete, result count 5034544, preprocessing time 0.012570 seconds, query time 0.195511 seconds,
ID 686, src 43099, dst 34472, status Complete, result count 3858, preprocessing time 0.004427 seconds, query time 0.004667 seconds,
ID 687, src 31530, dst 23951, status Complete, result count 2208309, preprocessing time 0.011438 seconds, query time 0.095228 seconds,
ID 688, src 42364, dst 5357, status Complete, result count 4162881, preprocessing time 0.010367 seconds, query time 0.132691 seconds,
ID 689, src 10352, dst 6254, status Complete, result count 529288, preprocessing time 0.010250 seconds, query time 0.038257 seconds,
ID 690, src 44889, dst 5119, status Complete, result count 1770265, preprocessing time 0.010271 seconds, query time 0.053567 seconds,
ID 691, src 26206, dst 27035, status Complete, result count 2463030, preprocessing time 0.008361 seconds, query time 0.076098 seconds,
ID 692, src 57252, dst 15249, status Complete, result count 172036, preprocessing time 0.007379 seconds, query time 0.011459 seconds,
ID 693, src 25364, dst 31598, status Complete, result count 321524, preprocessing time 0.008445 seconds, query time 0.021837 seconds,
ID 694, src 19658, dst 32062, status Complete, result count 49541, preprocessing time 0.006900 seconds, query time 0.008641 seconds,
ID 695, src 22237, dst 44484, status Complete, result count 16756, preprocessing time 0.006073 seconds, query time 0.006887 seconds,
ID 696, src 34132, dst 43861, status Complete, result count 993785, preprocessing time 0.009765 seconds, query time 0.045512 seconds,
ID 697, src 42401, dst 26919, status Complete, result count 359521, preprocessing time 0.006205 seconds, query time 0.016943 seconds,
ID 698, src 28783, dst 75229, status Complete, result count 435476, preprocessing time 0.008118 seconds, query time 0.023463 seconds,
ID 699, src 51724, dst 34332, status Complete, result count 15768, preprocessing time 0.004716 seconds, query time 0.005241 seconds,
ID 700, src 44765, dst 43321, status Complete, result count 117354, preprocessing time 0.007332 seconds, query time 0.012171 seconds,
ID 701, src 25174, dst 50134, status Complete, result count 334963, preprocessing time 0.007603 seconds, query time 0.021077 seconds,
ID 702, src 48407, dst 66782, status Complete, result count 6682, preprocessing time 0.004098 seconds, query time 0.004357 seconds,
ID 703, src 9691, dst 23751, status Complete, result count 1298475, preprocessing time 0.008770 seconds, query time 0.057743 seconds,
ID 704, src 14817, dst 16179, status Complete, result count 27740, preprocessing time 0.005950 seconds, query time 0.007338 seconds,
ID 705, src 4185, dst 57871, status Complete, result count 823833, preprocessing time 0.009885 seconds, query time 0.046842 seconds,
ID 706, src 33878, dst 41848, status Complete, result count 146267, preprocessing time 0.008521 seconds, query time 0.015009 seconds,
ID 707, src 6794, dst 17619, status Complete, result count 7579344, preprocessing time 0.011227 seconds, query time 0.297086 seconds,
ID 708, src 23231, dst 34956, status Complete, result count 320637, preprocessing time 0.009548 seconds, query time 0.021472 seconds,
ID 709, src 61358, dst 11836, status Complete, result count 38269, preprocessing time 0.006454 seconds, query time 0.007590 seconds,
ID 710, src 71224, dst 70363, status Complete, result count 1, preprocessing time 0.000010 seconds, query time 0.000013 seconds,
ID 711, src 38939, dst 19578, status Complete, result count 2947, preprocessing time 0.003769 seconds, query time 0.003905 seconds,
ID 712, src 71692, dst 43427, status Complete, result count 1232, preprocessing time 0.002195 seconds, query time 0.002262 seconds,
ID 713, src 44961, dst 39261, status Complete, result count 26650, preprocessing time 0.005015 seconds, query time 0.005883 seconds,
ID 714, src 54503, dst 51078, status Complete, result count 5298, preprocessing time 0.004242 seconds, query time 0.004488 seconds,
ID 715, src 30386, dst 11702, status Complete, result count 8701367, preprocessing time 0.011457 seconds, query time 0.209727 seconds,
