---------------------------------------------------------------------------
Command:
Input graph folder: ../../dataset/soc-Epinions1/for_demo/
Input query file: ../../dataset/soc-Epinions1/for_demo/hot2unhot_pairs.bin
Input result folder: ./
Input method: IDX_DFS
Input length constraint: 7
Input per query time limit: 120 seconds
Input target number of results: 18446744073709551615
---------------------------------------------------------------------------
num of queries: 1000ID 0, src 5011, dst 42727, status Complete, result count 15345153, preprocessing time 0.017236 seconds, query time 0.587753 seconds,
ID 479, src 11478, dst 29966, status Complete, result count 244882, preprocessing time 0.010090 seconds, query time 0.022117 seconds,
ID 480, src 2034, dst 2431, status Complete, result count 663481226, preprocessing time 0.017341 seconds, query time 20.100674 seconds,
ID 481, src 3133, dst 7871, status Complete, result count 1275084625, preprocessing time 0.018626 seconds, query time 27.983199 seconds,
ID 482, src 6250, dst 6637, status Complete, result count 178954107, preprocessing time 0.016734 seconds, query time 4.295329 seconds,
ID 483, src 18260, dst 63561, status Complete, result count 3234, preprocessing time 0.004991 seconds, query time 0.005271 seconds,
ID 484, src 1862, dst 51942, status Complete, result count 1378256, preprocessing time 0.011420 seconds, query time 0.071978 seconds,
ID 485, src 15960, dst 35717, status Complete, result count 1509524, preprocessing time 0.010407 seconds, query time 0.059323 seconds,
ID 486, src 20787, dst 31104, status Complete, result count 6204726, preprocessing time 0.011540 seconds, query time 0.233454 seconds,
ID 487, src 2194, dst 69816, status Complete, result count 9036712, preprocessing time 0.013650 seconds, query time 0.395688 seconds,
ID 488, src 18367, dst 24250, status Complete, result count 27489544, preprocessing time 0.014595 seconds, query time 0.923124 seconds,
ID 489, src 3935, dst 31717, status Complete, result count 110255869, preprocessing time 0.017353 seconds, query time 4.098516 seconds,
ID 490, src 743, dst 55068, status Complete, result count 152653, preprocessing time 0.010316 seconds, query time 0.019022 seconds,
ID 491, src 6341, dst 22872, status Complete, result count 34465182, preprocessing time 0.014640 seconds, query time 1.081666 seconds,
ID 492, src 3737, dst 50661, status Complete, result count 5592492, preprocessing time 0.013417 seconds, query time 0.257795 seconds,
ID 493, src 9777, dst 45608, status Complete, result count 347794, preprocessing time 0.008319 seconds, query time 0.025942 seconds,
ID 494, src 2502, dst 58565, status Complete, result count 1381625, preprocessing time 0.010126 seconds, query time 0.078176 seconds,
ID 495, src 19129, dst 31093, status Complete, result count 38546271, preprocessing time 0.012567 seconds, query time 0.995910 seconds,
ID 496, src 44067, dst 30349, status Complete, result count 597625, preprocessing time 0.009421 seconds, query time 0.031433 seconds,
ID 497, src 37021, dst 35892, status Complete, result count 1538050, preprocessing time 0.010525 seconds, query time 0.061083 seconds,
ID 498, src 5954, dst 14304, status Complete, result count 25389817, preprocessing time 0.013670 seconds, query time 0.851997 seconds,
ID 499, src 338, dst 25090, status Complete, result count 35434, preprocessing time 0.006661 seconds, query time 0.008862 seconds,
ID 500, src 2248, dst 47006, status Complete, result count 52374310, preprocessing time 0.017980 seconds, query time 2.126581 seconds,
ID 501, src 12608, dst 51553, status Complete, result count 70943, preprocessing time 0.008939 seconds, query time 0.012778 seconds,
ID 502, src 598, dst 22010, status Complete, result count 490601211, preprocessing time 0.015035 seconds, query time 12.132097 seconds,
ID 503, src 3474, dst 62594, status Complete, result count 404321, preprocessing time 0.010107 seconds, query time 0.032909 seconds,
ID 504, src 16489, dst 3629, status Complete, result count 109010086, preprocessing time 0.012387 seconds, query time 2.772423 seconds,
ID 505, src 19772, dst 33660, status Complete, result count 2849502, preprocessing time 0.011988 seconds, query time 0.120157 seconds,
ID 506, src 4721, dst 44242, status Complete, result count 68626141, preprocessing time 0.014619 seconds, query time 2.281734 seconds,
ID 507, src 14602, dst 64127, status Complete, result count 149189, preprocessing time 0.010301 seconds, query time 0.019859 seconds,
ID 508, src 3901, dst 39556, status Complete, result count 228526685, preprocessing time 0.015395 seconds, query time 7.445596 seconds,
ID 509, src 8590, dst 24259, status Complete, result count 70479, preprocessing time 0.009662 seconds, query time 0.013099 seconds,
ID 510, src 4560, dst 57642, status Complete, result count 4315985, preprocessing time 0.011965 seconds, query time 0.194979 seconds,
ID 511, src 12058, dst 64650, status Complete, result count 17112, preprocessing time 0.005356 seconds, query time 0.006349 seconds,
ID 512, src 11707, dst 55108, status Complete, result count 660666, preprocessing time 0.009698 seconds, query time 0.040866 seconds,
ID 513, src 6583, dst 60092, status Complete, result count 584698, preprocessing time 0.009636 seconds, query time 0.038929 seconds,
ID 514, src 396, dst 62644, status Complete, result count 26341, preprocessing time 0.005490 seconds, query time 0.007177 seconds,
ID 515, src 10492, dst 44947, status Complete, result count 421506, preprocessing time 0.007307 seconds, query time 0.025888 seconds,
ID 516, src 3990, dst 47798, status Complete, result count 15388431, preprocessing time 0.011984 seconds, query time 0.632771 seconds,
ID 517, src 379, dst 35486, status Complete, result count 137267608, preprocessing time 0.015798 seconds, query time 4.453139 seconds,
ID 518, src 7512, dst 50135, status Complete, result count 58986, preprocessing time 0.007870 seconds, query time 0.011407 seconds,
ID 519, src 628, dst 11824, status Complete, result count 562800533, preprocessing time 0.016061 seconds, query time 13.626404 seconds,
ID 520, src 12256, dst 32029, status Complete, result count 3010452, preprocessing time 0.012745 seconds, query time 0.131833 seconds,
ID 521, src 4558, dst 12845, status Complete, result count 379788346, preprocessing time 0.017055 seconds, query time 11.770906 seconds,
ID 522, src 191, dst 3093, status Complete, result count 36520215, preprocessing time 0.015271 seconds, query time 1.301581 seconds,
ID 523, src 23004, dst 48281, status Complete, result count 830820, preprocessing time 0.010915 seconds, query time 0.042829 seconds,
ID 524, src 7935, dst 66600, status Complete, result count 45424, preprocessing time 0.006291 seconds, query time 0.009124 seconds,
ID 525, src 18765, dst 30044, status Complete, result count 612523, preprocessing time 0.009797 seconds, query time 0.036693 seconds,
ID 526, src 5131, dst 22634, status Complete, result count 115183102, preprocessing time 0.013287 seconds, query time 3.476742 seconds,
ID 527, src 4972, dst 29007, status Complete, result count 7828141, preprocessing time 0.013852 seconds, query time 0.325217 seconds,
ID 528, src 553, dst 4711, status Complete, result count 771425, preprocessing time 0.008504 seconds, query time 0.054254 seconds,
ID 529, src 9629, dst 38184, status Complete, result count 9081175, preprocessing time 0.012346 seconds, query time 0.394677 seconds,
ID 530, src 650, dst 45491, status Complete, result count 7883917, preprocessing time 0.012024 seconds, query time 0.370780 seconds,
ID 531, src 2232, dst 70049, status Complete, result count 33693, preprocessing time 0.007269 seconds, query time 0.009946 seconds,
ID 532, src 5216, dst 9672, status Complete, result count 20967021, preprocessing time 0.013026 seconds, query time 0.840721 seconds,
ID 533, src 3523, dst 6219, status Complete, result count 1845599250, preprocessing time 0.018306 seconds, query time 42.620635 seconds,
ID 534, src 4332, dst 46349, status Complete, result count 2189396, preprocessing time 0.013438 seconds, query time 0.105120 seconds,
ID 535, src 2640, dst 62855, status Complete, result count 3483859, preprocessing time 0.012624 seconds, query time 0.190460 seconds,
ID 536, src 2483, dst 63886, status Complete, result count 28993, preprocessing time 0.005997 seconds, query time 0.007692 seconds,
ID 537, src 15162, dst 36424, status Complete, result count 1565167, preprocessing time 0.010282 seconds, query time 0.075783 seconds,
ID 538, src 25966, dst 19834, status Complete, result count 410230, preprocessing time 0.009679 seconds, query time 0.026540 seconds,
ID 539, src 100, dst 67913, status Complete, result count 331882, preprocessing time 0.007564 seconds, query time 0.027501 seconds,
ID 540, src 15797, dst 8571, status Complete, result count 182689135, preprocessing time 0.014102 seconds, query time 4.233383 seconds,
ID 541, src 3338, dst 49141, status Complete, result count 10910954, preprocessing time 0.014232 seconds, query time 0.449011 seconds,
ID 542, src 2417, dst 14126, status Complete, result count 140072309, preprocessing time 0.013934 seconds, query time 3.862976 seconds,
ID 543, src 20870, dst 44394, status Complete, result count 691788, preprocessing time 0.011303 seconds, query time 0.039290 seconds,
ID 544, src 1346, dst 38371, status Complete, result count 37892366, preprocessing time 0.012276 seconds, query time 1.451782 seconds,
ID 545, src 18842, dst 23902, status Complete, result count 3510134, preprocessing time 0.013119 seconds, query time 0.148861 seconds,
ID 546, src 2796, dst 20679, status Complete, result count 6416979, preprocessing time 0.011864 seconds, query time 0.280337 seconds,
ID 547, src 44067, dst 17248, status Complete, result count 99506, preprocessing time 0.007818 seconds, query time 0.012020 seconds,
ID 548, src 3459, dst 39774, status Complete, result count 56540, preprocessing time 0.006732 seconds, query time 0.010212 seconds,
ID 549, src 5622, dst 10187, status Complete, result count 18162548, preprocessing time 0.012233 seconds, query time 0.473214 seconds,
ID 550, src 12731, dst 55036, status Complete, result count 8609, preprocessing time 0.005102 seconds, query time 0.005660 seconds,
ID 551, src 12499, dst 72928, status Complete, result count 14456715, preprocessing time 0.012865 seconds, query time 0.573379 seconds,
ID 552, src 6965, dst 74346, status Complete, result count 27150658, preprocessing time 0.014219 seconds, query time 0.959312 seconds,
ID 553, src 406, dst 48199, status Complete, result count 32177871, preprocessing time 0.013673 seconds, query time 1.285961 seconds,
ID 554, src 28431, dst 58471, status Complete, result count 224273, preprocessing time 0.009594 seconds, query time 0.019808 seconds,
ID 555, src 9494, dst 27258, status Complete, result count 10972412, preprocessing time 0.010469 seconds, query time 0.343495 seconds,
ID 556, src 3932, dst 29863, status Complete, result count 6012841, preprocessing time 0.011683 seconds, query time 0.286860 seconds,
ID 557, src 2180, dst 33341, status Complete, result count 71098625, preprocessing time 0.014118 seconds, query time 2.677989 seconds,
ID 558, src 20278, dst 13743, status Complete, result count 390406, preprocessing time 0.011342 seconds, query time 0.025361 seconds,
ID 559, src 7530, dst 32394, status Complete, result count 98227640, preprocessing time 0.016152 seconds, query time 3.433659 seconds,
ID 560, src 3445, dst 38313, status Complete, result count 18066505, preprocessing time 0.015819 seconds, query time 0.664951 seconds,
ID 561, src 42098, dst 35649, status Complete, result count 230964, preprocessing time 0.009161 seconds, query time 0.018748 seconds,
ID 562, src 24832, dst 18174, status Complete, result count 347366, preprocessing time 0.009057 seconds, query time 0.024451 seconds,
ID 563, src 7083, dst 51640, status Complete, result count 3857871, preprocessing time 0.011174 seconds, query time 0.130509 seconds,
ID 564, src 7872, dst 12355, status Complete, result count 412833609, preprocessing time 0.017101 seconds, query time 11.403583 seconds,
ID 565, src 17200, dst 48313, status Complete, result count 2065148, preprocessing time 0.014916 seconds, query time 0.110918 seconds,
ID 566, src 3439, dst 5703, status Complete, result count 11182751, preprocessing time 0.013003 seconds, query time 0.510668 seconds,
ID 567, src 5759, dst 60413, status Complete, result count 2447395, preprocessing time 0.011085 seconds, query time 0.119268 seconds,
ID 568, src 6979, dst 29598, status Complete, result count 14938571, preprocessing time 0.012199 seconds, query time 0.461088 seconds,
ID 569, src 1680, dst 47680, status Complete, result count 34640651, preprocessing time 0.014064 seconds, query time 1.271584 seconds,
ID 570, src 2641, dst 16086, status Complete, result count 42874790, preprocessing time 0.014722 seconds, query time 1.640325 seconds,
ID 571, src 2245, dst 4142, status Complete, result count 107702447, preprocessing time 0.016518 seconds, query time 3.175149 seconds,
ID 572, src 42151, dst 10694, status Complete, result count 1984357, preprocessing time 0.011513 seconds, query time 0.059336 seconds,
ID 573, src 3784, dst 47952, status Complete, result count 364034, preprocessing time 0.009494 seconds, query time 0.027345 seconds,
ID 574, src 7689, dst 13291, status Complete, result count 129060054, preprocessing time 0.013914 seconds, query time 4.026346 seconds,
ID 575, src 10561, dst 54299, status Complete, result count 436515, preprocessing time 0.011054 seconds, query time 0.030113 seconds,
ID 576, src 4053, dst 41355, status Complete, result count 125767143, preprocessing time 0.017162 seconds, query time 4.436003 seconds,
ID 577, src 33239, dst 63779, status Complete, result count 11092, preprocessing time 0.006758 seconds, query time 0.007374 seconds,
ID 578, src 2322, dst 13881, status Complete, result count 660165, preprocessing time 0.009788 seconds, query time 0.042148 seconds,
ID 579, src 1172, dst 25741, status Complete, result count 1064965787, preprocessing time 0.019542 seconds, query time 32.118877 seconds,
ID 580, src 666, dst 16790, status Complete, result count 398994094, preprocessing time 0.018249 seconds, query time 9.627975 seconds,
ID 581, src 32736, dst 33297, status Complete, result count 2525539, preprocessing time 0.014471 seconds, query time 0.098902 seconds,
ID 582, src 634, dst 29466, status Complete, result count 1021590756, preprocessing time 0.019683 seconds, query time 36.965279 seconds,
ID 583, src 28, dst 34403, status Complete, result count 12594343, preprocessing time 0.015267 seconds, query time 0.548592 seconds,
ID 584, src 33304, dst 26051, status Complete, result count 9148990, preprocessing time 0.013700 seconds, query time 0.310938 seconds,
ID 585, src 77, dst 59328, status Complete, result count 4245880, preprocessing time 0.011306 seconds, query time 0.202811 seconds,
ID 586, src 3586, dst 41838, status Complete, result count 5278047, preprocessing time 0.011633 seconds, query time 0.225699 seconds,
ID 587, src 4023, dst 25907, status Complete, result count 17870828, preprocessing time 0.012718 seconds, query time 0.650781 seconds,
ID 588, src 10029, dst 38266, status Complete, result count 46134077, preprocessing time 0.013484 seconds, query time 1.330213 seconds,
ID 589, src 8729, dst 6218, status Complete, result count 353825327, preprocessing time 0.017844 seconds, query time 9.965333 seconds,
ID 590, src 34, dst 44374, status Complete, result count 43966260, preprocessing time 0.015820 seconds, query time 1.866087 seconds,
ID 591, src 194, dst 12205, status Complete, result count 114125813, preprocessing time 0.016327 seconds, query time 3.841604 seconds,
ID 592, src 11001, dst 9394, status Complete, result count 161970554, preprocessing time 0.014310 seconds, query time 3.811432 seconds,
ID 593, src 5507, dst 59583, status Complete, result count 1011919, preprocessing time 0.011370 seconds, query time 0.056029 seconds,
ID 594, src 18668, dst 7123, status Complete, result count 26069472, preprocessing time 0.011972 seconds, query time 0.822700 seconds,
ID 595, src 323, dst 11047, status Complete, result count 80957848, preprocessing time 0.013394 seconds, query time 2.510027 seconds,
ID 596, src 6851, dst 73856, status Complete, result count 53942705, preprocessing time 0.016470 seconds, query time 1.576135 seconds,
ID 597, src 9170, dst 36721, status Complete, result count 4097550, preprocessing time 0.012707 seconds, query time 0.195755 seconds,
ID 598, src 14428, dst 37907, status Complete, result count 3633853, preprocessing time 0.013058 seconds, query time 0.152329 seconds,
ID 599, src 2488, dst 27586, status Complete, result count 116368369, preprocessing time 0.013534 seconds, query time 4.236842 seconds,
ID 600, src 5987, dst 27228, status Complete, result count 4583258, preprocessing time 0.011597 seconds, query time 0.194788 seconds,
ID 601, src 8652, dst 17331, status Complete, result count 1831962, preprocessing time 0.009876 seconds, query time 0.089829 seconds,
ID 602, src 10964, dst 25538, status Complete, result count 1684573, preprocessing time 0.010942 seconds, query time 0.084560 seconds,
ID 603, src 10803, dst 55791, status Complete, result count 145320, preprocessing time 0.006589 seconds, query time 0.014842 seconds,
ID 604, src 15948, dst 60651, status Complete, result count 635939, preprocessing time 0.010266 seconds, query time 0.042687 seconds,
ID 605, src 19395, dst 23215, status Complete, result count 2759911, preprocessing time 0.010301 seconds, query time 0.113932 seconds,
ID 606, src 4315, dst 64078, status Complete, result count 295251, preprocessing time 0.009713 seconds, query time 0.026986 seconds,
ID 607, src 1204, dst 4551, status Complete, result count 1165319317, preprocessing time 0.014312 seconds, query time 27.106987 seconds,
ID 608, src 20768, dst 47494, status Complete, result count 181211, preprocessing time 0.009645 seconds, query time 0.016644 seconds,
ID 609, src 4777, dst 2892, status Complete, result count 101981941, preprocessing time 0.013988 seconds, query time 3.010458 seconds,
ID 610, src 7513, dst 45985, status Complete, result count 180994371, preprocessing time 0.018353 seconds, query time 5.128076 seconds,
ID 611, src 7421, dst 63070, status Complete, result count 552747, preprocessing time 0.013158 seconds, query time 0.044963 seconds,
ID 612, src 21993, dst 42929, status Complete, result count 291629, preprocessing time 0.008151 seconds, query time 0.020908 seconds,
ID 613, src 4545, dst 21714, status Complete, result count 1072860871, preprocessing time 0.018099 seconds, query time 26.364418 seconds,
ID 614, src 15712, dst 31927, status Complete, result count 5483225, preprocessing time 0.015466 seconds, query time 0.244174 seconds,
ID 615, src 1683, dst 33257, status Complete, result count 3994219, preprocessing time 0.012440 seconds, query time 0.183585 seconds,
ID 616, src 3501, dst 19198, status Complete, result count 523024940, preprocessing time 0.017449 seconds, query time 13.370423 seconds,
ID 617, src 5232, dst 62041, status Complete, result count 1000008, preprocessing time 0.013913 seconds, query time 0.074000 seconds,
ID 618, src 142, dst 11892, status Complete, result count 22462221, preprocessing time 0.013894 seconds, query time 0.931345 seconds,
ID 619, src 3686, dst 73443, status Complete, result count 9544635, preprocessing time 0.013348 seconds, query time 0.420477 seconds,
ID 620, src 6359, dst 59116, status Complete, result count 294335, preprocessing time 0.008406 seconds, query time 0.023779 seconds,
ID 621, src 16248, dst 73386, status Complete, result count 164007373, preprocessing time 0.016273 seconds, query time 4.364316 seconds,
ID 622, src 4045, dst 11738, status Complete, result count 214483674, preprocessing time 0.019800 seconds, query time 7.300336 seconds,
ID 623, src 14016, dst 33267, status Complete, result count 39038014, preprocessing time 0.016768 seconds, query time 1.233795 seconds,
ID 624, src 1236, dst 63835, status Complete, result count 963161, preprocessing time 0.010234 seconds, query time 0.052853 seconds,
ID 625, src 3210, dst 63079, status Complete, result count 12624462, preprocessing time 0.011316 seconds, query time 0.565307 seconds,
ID 626, src 19312, dst 46452, status Complete, result count 524410, preprocessing time 0.010039 seconds, query time 0.031972 seconds,
ID 627, src 10561, dst 34615, status Complete, result count 85726, preprocessing time 0.007672 seconds, query time 0.012603 seconds,
ID 628, src 4305, dst 31804, status Complete, result count 5297207, preprocessing time 0.012564 seconds, query time 0.219903 seconds,
ID 629, src 3151, dst 13314, status Complete, result count 25931931, preprocessing time 0.011683 seconds, query time 0.820085 seconds,
ID 630, src 7184, dst 55985, status Complete, result count 141975, preprocessing time 0.007043 seconds, query time 0.014837 seconds,
ID 631, src 9746, dst 48443, status Complete, result count 144718, preprocessing time 0.007657 seconds, query time 0.013309 seconds,
ID 632, src 19291, dst 54004, status Complete, result count 83034, preprocessing time 0.008512 seconds, query time 0.012876 seconds,
ID 633, src 19336, dst 68558, status Complete, result count 84782, preprocessing time 0.005098 seconds, query time 0.007514 seconds,
ID 634, src 3961, dst 19155, status Complete, result count 49270517, preprocessing time 0.013251 seconds, query time 1.432241 seconds,
ID 635, src 343, dst 69074, status Complete, result count 47878, preprocessing time 0.008847 seconds, query time 0.012497 seconds,
ID 636, src 2149, dst 3489, status Complete, result count 37592079, preprocessing time 0.014400 seconds, query time 1.399629 seconds,
ID 637, src 243, dst 64936, status Complete, result count 71347, preprocessing time 0.006629 seconds, query time 0.011222 seconds,
ID 638, src 6752, dst 49130, status Complete, result count 517060, preprocessing time 0.009132 seconds, query time 0.034452 seconds,
ID 639, src 669, dst 28477, status Complete, result count 171410433, preprocessing time 0.015696 seconds, query time 6.091412 seconds,
ID 640, src 805, dst 24761, status Complete, result count 25294808, preprocessing time 0.013687 seconds, query time 0.947809 seconds,
ID 641, src 5793, dst 51106, status Complete, result count 2897587, preprocessing time 0.012981 seconds, query time 0.107987 seconds,
ID 642, src 2905, dst 12305, status Complete, result count 349938986, preprocessing time 0.014606 seconds, query time 8.805019 seconds,
ID 643, src 11920, dst 8859, status Complete, result count 11717931, preprocessing time 0.015355 seconds, query time 0.466137 seconds,
ID 644, src 1353, dst 14822, status Complete, result count 39413066, preprocessing time 0.014381 seconds, query time 1.620274 seconds,
ID 645, src 609, dst 38995, status Complete, result count 969373, preprocessing time 0.011225 seconds, query time 0.057005 seconds,
ID 646, src 2432, dst 39486, status Complete, result count 8707506, preprocessing time 0.012274 seconds, query time 0.393959 seconds,
ID 647, src 24555, dst 25617, status Complete, result count 13364156, preprocessing time 0.011833 seconds, query time 0.336245 seconds,
ID 648, src 24579, dst 37938, status Complete, result count 1036338, preprocessing time 0.009899 seconds, query time 0.049173 seconds,
ID 649, src 7130, dst 68661, status Complete, result count 670266, preprocessing time 0.009213 seconds, query time 0.043088 seconds,
ID 650, src 328, dst 35739, status Complete, result count 44694735, preprocessing time 0.012294 seconds, query time 1.311449 seconds,
ID 651, src 689, dst 48905, status Complete, result count 26202382, preprocessing time 0.012359 seconds, query time 1.125289 seconds,
ID 652, src 5135, dst 45295, status Complete, result count 4306382, preprocessing time 0.013060 seconds, query time 0.172110 seconds,
ID 653, src 377, dst 20813, status Complete, result count 160283744, preprocessing time 0.014125 seconds, query time 5.624589 seconds,
ID 654, src 2421, dst 1929, status Complete, result count 172562715, preprocessing time 0.014228 seconds, query time 4.547149 seconds,
ID 655, src 2969, dst 22910, status Complete, result count 62361689, preprocessing time 0.018092 seconds, query time 2.562106 seconds,
ID 656, src 13085, dst 62274, status Complete, result count 5651, preprocessing time 0.004956 seconds, query time 0.005301 seconds,
ID 657, src 1814, dst 72685, status Complete, result count 10466233, preprocessing time 0.013624 seconds, query time 0.421100 seconds,
ID 658, src 2931, dst 40841, status Complete, result count 638181, preprocessing time 0.010071 seconds, query time 0.045247 seconds,
ID 659, src 6400, dst 45863, status Complete, result count 3242443, preprocessing time 0.010634 seconds, query time 0.137953 seconds,
ID 660, src 5373, dst 31829, status Complete, result count 3747991, preprocessing time 0.011903 seconds, query time 0.177887 seconds,
ID 661, src 3228, dst 24162, status Complete, result count 3826802, preprocessing time 0.012211 seconds, query time 0.155700 seconds,
ID 662, src 6011, dst 16034, status Complete, result count 2604948, preprocessing time 0.012184 seconds, query time 0.129810 seconds,
ID 663, src 13088, dst 20450, status Complete, result count 2924340, preprocessing time 0.012173 seconds, query time 0.143409 seconds,
ID 664, src 729, dst 51213, status Complete, result count 4367134, preprocessing time 0.009263 seconds, query time 0.173655 seconds,
ID 665, src 12918, dst 12533, status Complete, result count 195031318, preprocessing time 0.014272 seconds, query time 4.904736 seconds,
ID 666, src 18956, dst 44699, status Complete, result count 33787, preprocessing time 0.008383 seconds, query time 0.010008 seconds,
ID 667, src 291, dst 50211, status Complete, result count 4821646, preprocessing time 0.012041 seconds, query time 0.261535 seconds,
ID 668, src 4692, dst 24484, status Complete, result count 81561607, preprocessing time 0.014113 seconds, query time 2.766328 seconds,
ID 669, src 12942, dst 20926, status Complete, result count 9850122, preprocessing time 0.014873 seconds, query time 0.410240 seconds,
ID 670, src 453, dst 10022, status Complete, result count 425154558, preprocessing time 0.014700 seconds, query time 11.202905 seconds,
ID 671, src 19146, dst 54318, status Complete, result count 3704821, preprocessing time 0.014107 seconds, query time 0.167242 seconds,
ID 672, src 5546, dst 48477, status Complete, result count 21688301, preprocessing time 0.011702 seconds, query time 0.593473 seconds,
ID 673, src 2307, dst 73522, status Complete, result count 4688685, preprocessing time 0.012709 seconds, query time 0.209110 seconds,
ID 674, src 8559, dst 18868, status Complete, result count 1418526, preprocessing time 0.009233 seconds, query time 0.063100 seconds,
ID 675, src 2527, dst 24374, status Complete, result count 5364405, preprocessing time 0.011930 seconds, query time 0.226137 seconds,
ID 676, src 768, dst 61534, status Complete, result count 607820, preprocessing time 0.008773 seconds, query time 0.044252 seconds,
ID 677, src 1035, dst 3122, status Complete, result count 74520351, preprocessing time 0.013861 seconds, query time 2.512009 seconds,
ID 678, src 119, dst 35578, status Complete, result count 36324780, preprocessing time 0.017035 seconds, query time 1.495751 seconds,
ID 679, src 5752, dst 53903, status Complete, result count 3598985, preprocessing time 0.011033 seconds, query time 0.167465 seconds,
ID 680, src 20821, dst 28170, status Complete, result count 1027536, preprocessing time 0.010719 seconds, query time 0.052439 seconds,
ID 681, src 2351, dst 13736, status Complete, result count 117817853, preprocessing time 0.013127 seconds, query time 3.327589 seconds,
ID 682, src 2302, dst 9472, status Complete, result count 22677879, preprocessing time 0.013215 seconds, query time 0.693211 seconds,
ID 683, src 4022, dst 51188, status Complete, result count 215937, preprocessing time 0.008657 seconds, query time 0.019329 seconds,
ID 684, src 418, dst 869, status Complete, result count 229918758, preprocessing time 0.014240 seconds, query time 9.206437 seconds,
ID 685, src 2038, dst 9360, status Complete, result count 328226889, preprocessing time 0.017292 seconds, query time 8.661464 seconds,
ID 686, src 13579, dst 41417, status Complete, result count 705227, preprocessing time 0.012138 seconds, query time 0.042598 seconds,
ID 687, src 7881, dst 13169, status Complete, result count 14723017, preprocessing time 0.012776 seconds, query time 0.545137 seconds,
ID 688, src 5760, dst 12667, status Complete, result count 513197259, preprocessing time 0.017707 seconds, query time 13.598481 seconds,
ID 689, src 11190, dst 50154, status Complete, result count 187633, preprocessing time 0.011446 seconds, query time 0.019945 seconds,
ID 690, src 19898, dst 17847, status Complete, result count 802817, preprocessing time 0.010327 seconds, query time 0.040318 seconds,
ID 691, src 7137, dst 16120, status Complete, result count 12155975, preprocessing time 0.012819 seconds, query time 0.388417 seconds,
ID 692, src 1624, dst 22617, status Complete, result count 59735595, preprocessing time 0.015514 seconds, query time 1.474648 seconds,
ID 693, src 10000, dst 35649, status Complete, result count 6343096, preprocessing time 0.014628 seconds, query time 0.269567 seconds,
ID 694, src 1552, dst 48917, status Complete, result count 13620659, preprocessing time 0.012285 seconds, query time 0.566674 seconds,
ID 695, src 4010, dst 54968, status Complete, result count 660274, preprocessing time 0.009080 seconds, query time 0.047821 seconds,
ID 696, src 5584, dst 48525, status Complete, result count 15395988, preprocessing time 0.013202 seconds, query time 0.646010 seconds,
ID 697, src 1124, dst 21985, status Complete, result count 6440913, preprocessing time 0.012060 seconds, query time 0.267708 seconds,
ID 698, src 19781, dst 39641, status Complete, result count 1307922, preprocessing time 0.011555 seconds, query time 0.060861 seconds,
ID 699, src 3858, dst 4082, status Complete, result count 17665584, preprocessing time 0.013421 seconds, query time 0.614869 seconds,
ID 700, src 6812, dst 42117, status Complete, result count 97518, preprocessing time 0.008120 seconds, query time 0.013695 seconds,
ID 701, src 21379, dst 34228, status Complete, result count 980365, preprocessing time 0.010470 seconds, query time 0.056299 seconds,
ID 702, src 2056, dst 71602, status Complete, result count 150583540, preprocessing time 0.016406 seconds, query time 5.579863 seconds,
ID 703, src 1310, dst 50036, status Complete, result count 3429816, preprocessing time 0.012224 seconds, query time 0.139269 seconds,
ID 704, src 12640, dst 38335, status Complete, result count 2107974, preprocessing time 0.011534 seconds, query time 0.088402 seconds,
ID 705, src 8395, dst 60460, status Complete, result count 4633684, preprocessing time 0.010243 seconds, query time 0.135033 seconds,
ID 706, src 10459, dst 50963, status Complete, result count 1189012, preprocessing time 0.009038 seconds, query time 0.057146 seconds,
ID 707, src 13507, dst 17335, status Complete, result count 3475581, preprocessing time 0.009920 seconds, query time 0.143738 seconds,
ID 708, src 22510, dst 31035, status Complete, result count 136626, preprocessing time 0.007594 seconds, query time 0.013326 seconds,
ID 709, src 4797, dst 41279, status Complete, result count 64217668, preprocessing time 0.013876 seconds, query time 2.456263 seconds,
ID 710, src 3422, dst 49148, status Complete, result count 1538212, preprocessing time 0.011195 seconds, query time 0.082468 seconds,
ID 711, src 8869, dst 65109, status Complete, result count 38033, preprocessing time 0.006545 seconds, query time 0.008881 seconds,
ID 712, src 3037, dst 74186, status Complete, result count 166529742, preprocessing time 0.014581 seconds, query time 5.421616 seconds,
ID 713, src 1157, dst 42765, status Complete, result count 74670607, preprocessing time 0.016572 seconds, query time 2.606236 seconds,
ID 714, src 6374, dst 38621, status Complete, result count 11245936, preprocessing time 0.013428 seconds, query time 0.452654 seconds,
ID 715, src 500, dst 52843, status Complete, result count 20872238, preprocessing time 0.012588 seconds, query time 0.875215 seconds,
ID 716, src 5462, dst 45892, status Complete, result count 25955444, preprocessing time 0.013876 seconds, query time 1.057364 seconds,
ID 717, src 1493, dst 54321, status Complete, result count 4965264, preprocessing time 0.013009 seconds, query time 0.221116 seconds,
ID 718, src 12512, dst 34050, status Complete, result count 4792667, preprocessing time 0.012314 seconds, query time 0.196452 seconds,
ID 719, src 2957, dst 65976, status Complete, result count 123590, preprocessing time 0.008509 seconds, query time 0.015429 seconds,
ID 720, src 19617, dst 73765, status Complete, result count 19621711, preprocessing time 0.012275 seconds, query time 0.560533 seconds,
ID 721, src 12909, dst 44496, status Complete, result count 731429, preprocessing time 0.010016 seconds, query time 0.043193 seconds,
