---------------------------------------------------------------------------
Command:
Input graph folder: ../../dataset/soc-Epinions1/for_demo/
Input query file: ../../dataset/soc-Epinions1/for_demo/hot2hot_pairs.bin
Input result folder: ./
Input method: IDX_DFS
Input length constraint: 7
Input per query time limit: 120 seconds
Input target number of results: 18446744073709551615
---------------------------------------------------------------------------
num of queries: 1000ID 0, src 5003, dst 4183, status Complete, result count 3166261119, preprocessing time 0.024793 seconds, query time 60.622541 seconds,
ID 461, src 16897, dst 581, status Complete, result count 4746337769, preprocessing time 0.022024 seconds, query time 60.444537 seconds,
ID 462, src 844, dst 13723, status Complete, result count 1482993338, preprocessing time 0.019308 seconds, query time 32.519839 seconds,
ID 463, src 6846, dst 2552, status Complete, result count 1096492110, preprocessing time 0.016269 seconds, query time 24.391651 seconds,
ID 464, src 3212, dst 12955, status Complete, result count 703655972, preprocessing time 0.018341 seconds, query time 18.159347 seconds,
ID 465, src 1132, dst 3831, status Complete, result count 10713242, preprocessing time 0.013816 seconds, query time 0.421998 seconds,
ID 466, src 25393, dst 6778, status Complete, result count 69399124, preprocessing time 0.014007 seconds, query time 1.684458 seconds,
ID 467, src 19325, dst 2815, status Complete, result count 409517870, preprocessing time 0.018166 seconds, query time 8.300680 seconds,
ID 468, src 28527, dst 310, status Complete, result count 189611322, preprocessing time 0.014917 seconds, query time 1.412551 seconds,
ID 469, src 886, dst 6469, status Complete, result count 83306644, preprocessing time 0.014547 seconds, query time 2.567986 seconds,
ID 470, src 4952, dst 12910, status Complete, result count 507367370, preprocessing time 0.018737 seconds, query time 9.912266 seconds,
ID 471, src 2558, dst 2859, status Complete, result count 4339533932, preprocessing time 0.017949 seconds, query time 94.934398 seconds,
ID 472, src 10314, dst 7082, status Complete, result count 285832562, preprocessing time 0.018685 seconds, query time 7.018902 seconds,
ID 473, src 17262, dst 10846, status Complete, result count 57524469, preprocessing time 0.015661 seconds, query time 1.483780 seconds,
ID 474, src 4821, dst 4032, status Complete, result count 951692923, preprocessing time 0.018315 seconds, query time 21.999575 seconds,
ID 475, src 566, dst 2057, status Complete, result count 15758249086, preprocessing time 0.020663 seconds, query time 223.925650 seconds,
ID 476, src 1304, dst 4458, status Complete, result count 1883597927, preprocessing time 0.021948 seconds, query time 42.723487 seconds,
ID 477, src 12828, dst 4753, status Complete, result count 772481298, preprocessing time 0.018719 seconds, query time 18.001040 seconds,
ID 478, src 4391, dst 9176, status Complete, result count 1260876327, preprocessing time 0.019159 seconds, query time 23.952478 seconds,
ID 479, src 9181, dst 7793, status Complete, result count 1196505993, preprocessing time 0.018813 seconds, query time 25.880467 seconds,
ID 480, src 18991, dst 4681, status Complete, result count 24251994, preprocessing time 0.013800 seconds, query time 0.591015 seconds,
ID 481, src 10428, dst 12734, status Complete, result count 32918024, preprocessing time 0.013344 seconds, query time 0.880117 seconds,
ID 482, src 14490, dst 9362, status Complete, result count 13824820, preprocessing time 0.015058 seconds, query time 0.308809 seconds,
ID 483, src 128, dst 1240, status Complete, result count 5795169693, preprocessing time 0.018863 seconds, query time 130.164384 seconds,
ID 484, src 2116, dst 2425, status Complete, result count 6766885496, preprocessing time 0.019624 seconds, query time 131.039936 seconds,
ID 485, src 5321, dst 664, status Complete, result count 6923251738, preprocessing time 0.022078 seconds, query time 34.026649 seconds,
ID 486, src 354, dst 4097, status Complete, result count 1226849427, preprocessing time 0.021429 seconds, query time 33.598192 seconds,
ID 487, src 2118, dst 8675, status Complete, result count 4608535515, preprocessing time 0.023236 seconds, query time 117.866871 seconds,
ID 488, src 3281, dst 644, status Complete, result count 5026332365, preprocessing time 0.022237 seconds, query time 79.545671 seconds,
ID 489, src 7619, dst 10803, status Complete, result count 2774038914, preprocessing time 0.021928 seconds, query time 64.925485 seconds,
ID 490, src 12772, dst 32677, status Complete, result count 33737125, preprocessing time 0.017385 seconds, query time 0.738869 seconds,
ID 491, src 2946, dst 2969, status Complete, result count 5351521624, preprocessing time 0.020556 seconds, query time 46.314593 seconds,
ID 492, src 923, dst 7768, status Complete, result count 1738198996, preprocessing time 0.021683 seconds, query time 43.439317 seconds,
ID 493, src 4950, dst 4253, status Complete, result count 4641346115, preprocessing time 0.021478 seconds, query time 106.715089 seconds,
ID 494, src 3559, dst 771, status Complete, result count 4722160722, preprocessing time 0.020384 seconds, query time 88.128443 seconds,
ID 495, src 11763, dst 2444, status Complete, result count 10879642280, preprocessing time 0.023793 seconds, query time 136.110669 seconds,
ID 496, src 22274, dst 13060, status Complete, result count 9469446, preprocessing time 0.015093 seconds, query time 0.245879 seconds,
ID 497, src 1712, dst 8705, status Complete, result count 983292548, preprocessing time 0.018070 seconds, query time 23.254793 seconds,
ID 498, src 3952, dst 15312, status Complete, result count 189089675, preprocessing time 0.018395 seconds, query time 6.456536 seconds,
ID 499, src 3545, dst 128, status Complete, result count 65379943559, preprocessing time 0.021544 seconds, query time 282.591289 seconds,
ID 500, src 1030, dst 4497, status Complete, result count 1357764787, preprocessing time 0.020778 seconds, query time 30.671486 seconds,
ID 501, src 4109, dst 15807, status Complete, result count 239795211, preprocessing time 0.016631 seconds, query time 5.730270 seconds,
ID 502, src 12, dst 5258, status Complete, result count 5865206393, preprocessing time 0.018883 seconds, query time 136.862145 seconds,
ID 503, src 17787, dst 336, status Complete, result count 1129968738, preprocessing time 0.021371 seconds, query time 20.658188 seconds,
ID 504, src 8587, dst 12244, status Complete, result count 138004153, preprocessing time 0.018653 seconds, query time 3.200928 seconds,
ID 505, src 7101, dst 391, status Complete, result count 772208595, preprocessing time 0.017385 seconds, query time 15.964041 seconds,
ID 506, src 8549, dst 12906, status Complete, result count 98529063, preprocessing time 0.015930 seconds, query time 2.114245 seconds,
ID 507, src 15712, dst 5424, status Complete, result count 72016429, preprocessing time 0.015263 seconds, query time 1.836646 seconds,
ID 508, src 5502, dst 1403, status Complete, result count 30124554097, preprocessing time 0.021003 seconds, query time 191.948252 seconds,
ID 509, src 5663, dst 1313, status Complete, result count 2432818837, preprocessing time 0.018568 seconds, query time 28.786813 seconds,
ID 510, src 2426, dst 8370, status Complete, result count 746773299, preprocessing time 0.019163 seconds, query time 17.241887 seconds,
ID 511, src 201, dst 2089, status Complete, result count 872319468, preprocessing time 0.021049 seconds, query time 23.928381 seconds,
ID 512, src 1859, dst 5896, status Complete, result count 148167073, preprocessing time 0.018952 seconds, query time 3.672300 seconds,
ID 513, src 7928, dst 3222, status Complete, result count 644430060, preprocessing time 0.018506 seconds, query time 15.683924 seconds,
ID 514, src 12002, dst 20224, status Complete, result count 10080068, preprocessing time 0.014518 seconds, query time 0.393879 seconds,
ID 515, src 4019, dst 6134, status Complete, result count 300070369, preprocessing time 0.014369 seconds, query time 6.704352 seconds,
ID 516, src 8251, dst 1604, status Complete, result count 3921603950, preprocessing time 0.018157 seconds, query time 69.677817 seconds,
ID 517, src 1321, dst 1575, status Complete, result count 2748790009, preprocessing time 0.018546 seconds, query time 60.931495 seconds,
ID 518, src 5999, dst 448, status Complete, result count 3103653967, preprocessing time 0.019460 seconds, query time 62.602461 seconds,
ID 519, src 8023, dst 8757, status Complete, result count 71293519, preprocessing time 0.016069 seconds, query time 1.889322 seconds,
ID 520, src 12807, dst 9537, status Complete, result count 193393076, preprocessing time 0.017263 seconds, query time 4.710125 seconds,
ID 521, src 6457, dst 2748, status Complete, result count 114959630, preprocessing time 0.016124 seconds, query time 2.487022 seconds,
ID 522, src 232, dst 1049, status Complete, result count 7026533918, preprocessing time 0.017540 seconds, query time 158.163385 seconds,
ID 523, src 1469, dst 20842, status Complete, result count 578806620, preprocessing time 0.018384 seconds, query time 13.638092 seconds,
ID 524, src 591, dst 4080, status Complete, result count 12090024702, preprocessing time 0.020546 seconds, query time 217.223800 seconds,
ID 525, src 9976, dst 19049, status Complete, result count 236365035, preprocessing time 0.018670 seconds, query time 4.755162 seconds,
ID 526, src 6844, dst 4602, status Complete, result count 424616589, preprocessing time 0.015478 seconds, query time 11.227043 seconds,
ID 527, src 619, dst 7788, status Complete, result count 367188578, preprocessing time 0.014634 seconds, query time 8.055222 seconds,
ID 528, src 3942, dst 21247, status Complete, result count 720264737, preprocessing time 0.016255 seconds, query time 17.013396 seconds,
ID 529, src 10321, dst 5504, status Complete, result count 276536698, preprocessing time 0.018129 seconds, query time 6.578932 seconds,
ID 530, src 5275, dst 2107, status Complete, result count 12055616851, preprocessing time 0.020079 seconds, query time 214.935560 seconds,
ID 531, src 21244, dst 1024, status Complete, result count 3358693121, preprocessing time 0.022043 seconds, query time 20.062846 seconds,
ID 532, src 32736, dst 14718, status Complete, result count 15639503, preprocessing time 0.016858 seconds, query time 0.408423 seconds,
ID 533, src 2752, dst 16720, status Complete, result count 20012265, preprocessing time 0.012194 seconds, query time 0.711590 seconds,
ID 534, src 828, dst 8254, status Complete, result count 3210825186, preprocessing time 0.018176 seconds, query time 78.017333 seconds,
ID 535, src 16882, dst 8321, status Complete, result count 534878877, preprocessing time 0.019030 seconds, query time 11.886106 seconds,
ID 536, src 4964, dst 4345, status Complete, result count 890991717, preprocessing time 0.019795 seconds, query time 15.749266 seconds,
ID 537, src 24286, dst 8029, status Complete, result count 581888745, preprocessing time 0.019054 seconds, query time 11.729931 seconds,
ID 538, src 626, dst 4068, status Complete, result count 2739839811, preprocessing time 0.019030 seconds, query time 60.350462 seconds,
ID 539, src 21823, dst 3040, status Complete, result count 997180841, preprocessing time 0.021318 seconds, query time 20.343271 seconds,
ID 540, src 16922, dst 2233, status Complete, result count 1732060802, preprocessing time 0.019557 seconds, query time 35.767675 seconds,
ID 541, src 3432, dst 3014, status Complete, result count 10280520179, preprocessing time 0.023470 seconds, query time 216.319982 seconds,
ID 542, src 1257, dst 5628, status Complete, result count 1337523548, preprocessing time 0.020280 seconds, query time 29.524525 seconds,
ID 543, src 2942, dst 575, status Complete, result count 4850035773, preprocessing time 0.020791 seconds, query time 50.665169 seconds,
ID 544, src 13196, dst 130, status Complete, result count 7410733064, preprocessing time 0.021055 seconds, query time 47.248348 seconds,
ID 545, src 144, dst 838, status Complete, result count 1046057927, preprocessing time 0.020546 seconds, query time 22.348729 seconds,
ID 546, src 11333, dst 13569, status Complete, result count 143818444, preprocessing time 0.016190 seconds, query time 3.851579 seconds,
ID 547, src 19283, dst 10447, status Complete, result count 64346477, preprocessing time 0.013838 seconds, query time 1.458152 seconds,
ID 548, src 1320, dst 6900, status Complete, result count 5273481157, preprocessing time 0.018212 seconds, query time 55.353744 seconds,
ID 549, src 3239, dst 1541, status Complete, result count 638412317, preprocessing time 0.020051 seconds, query time 13.221036 seconds,
ID 550, src 16212, dst 6631, status Complete, result count 1934830088, preprocessing time 0.019819 seconds, query time 35.898194 seconds,
ID 551, src 30388, dst 6897, status Complete, result count 11876703, preprocessing time 0.015481 seconds, query time 0.308933 seconds,
ID 552, src 2792, dst 579, status Complete, result count 27317283959, preprocessing time 0.018900 seconds, query time 248.282720 seconds,
ID 553, src 12237, dst 8060, status Complete, result count 462369141, preprocessing time 0.018250 seconds, query time 11.232569 seconds,
ID 554, src 14078, dst 12286, status Complete, result count 543174368, preprocessing time 0.019291 seconds, query time 12.678495 seconds,
ID 555, src 4208, dst 4320, status Complete, result count 3064399093, preprocessing time 0.021795 seconds, query time 54.257272 seconds,
ID 556, src 3352, dst 17155, status Complete, result count 1225899799, preprocessing time 0.021203 seconds, query time 31.731957 seconds,
ID 557, src 432, dst 4461, status Complete, result count 1920956296, preprocessing time 0.022495 seconds, query time 49.138458 seconds,
ID 558, src 746, dst 2057, status Complete, result count 69900274953, preprocessing time 0.023942 seconds, query time 1012.792000 seconds,
ID 559, src 4379, dst 10370, status Complete, result count 341681076, preprocessing time 0.019998 seconds, query time 7.852245 seconds,
ID 560, src 1124, dst 2150, status Complete, result count 1502181246, preprocessing time 0.015563 seconds, query time 31.830125 seconds,
ID 561, src 13408, dst 25962, status Complete, result count 73501832, preprocessing time 0.015319 seconds, query time 2.044148 seconds,
ID 562, src 8156, dst 4075, status Complete, result count 1195179098, preprocessing time 0.017640 seconds, query time 27.293616 seconds,
ID 563, src 18827, dst 10363, status Complete, result count 90648338, preprocessing time 0.014765 seconds, query time 1.773758 seconds,
ID 564, src 3142, dst 942, status Complete, result count 41478228607, preprocessing time 0.019328 seconds, query time 370.165263 seconds,
ID 565, src 2075, dst 14430, status Complete, result count 6727206723, preprocessing time 0.022606 seconds, query time 160.018352 seconds,
ID 566, src 5232, dst 2038, status Complete, result count 14212283548, preprocessing time 0.023881 seconds, query time 294.803012 seconds,
ID 567, src 4171, dst 26044, status Complete, result count 9956347, preprocessing time 0.014865 seconds, query time 0.302184 seconds,
ID 568, src 2008, dst 3182, status Complete, result count 44679694755, preprocessing time 0.019354 seconds, query time 574.861723 seconds,
ID 569, src 16250, dst 4539, status Complete, result count 383526177, preprocessing time 0.021568 seconds, query time 9.765963 seconds,
ID 570, src 7900, dst 6039, status Complete, result count 866604348, preprocessing time 0.021160 seconds, query time 21.404136 seconds,
ID 571, src 2542, dst 3225, status Complete, result count 932221604, preprocessing time 0.020139 seconds, query time 21.285249 seconds,
ID 572, src 3754, dst 6078, status Complete, result count 345869101, preprocessing time 0.016539 seconds, query time 8.006958 seconds,
ID 573, src 3563, dst 13256, status Complete, result count 82057526, preprocessing time 0.016127 seconds, query time 2.414181 seconds,
ID 574, src 4302, dst 293, status Complete, result count 11974244665, preprocessing time 0.020538 seconds, query time 199.403771 seconds,
ID 575, src 21703, dst 22855, status Complete, result count 15636835, preprocessing time 0.017137 seconds, query time 0.408635 seconds,
ID 576, src 1532, dst 18346, status Complete, result count 4747709484, preprocessing time 0.020288 seconds, query time 108.516576 seconds,
ID 577, src 20578, dst 6138, status Complete, result count 217790434, preprocessing time 0.020114 seconds, query time 4.346030 seconds,
ID 578, src 421, dst 19107, status Complete, result count 4941127448, preprocessing time 0.020029 seconds, query time 119.595621 seconds,
ID 579, src 23971, dst 6941, status Complete, result count 192428216, preprocessing time 0.018159 seconds, query time 4.207056 seconds,
ID 580, src 249, dst 2224, status Complete, result count 44978565880, preprocessing time 0.019264 seconds, query time 719.279544 seconds,
ID 581, src 14686, dst 996, status Complete, result count 1847849482, preprocessing time 0.018498 seconds, query time 13.242762 seconds,
ID 582, src 813, dst 16716, status Complete, result count 59513140, preprocessing time 0.015729 seconds, query time 1.624239 seconds,
ID 583, src 8989, dst 7723, status Complete, result count 249020581, preprocessing time 0.017500 seconds, query time 7.579000 seconds,
ID 584, src 15540, dst 2746, status Complete, result count 1401769999, preprocessing time 0.018208 seconds, query time 29.837829 seconds,
ID 585, src 25997, dst 5105, status Complete, result count 694948641, preprocessing time 0.018072 seconds, query time 14.748217 seconds,
ID 586, src 2909, dst 23845, status Complete, result count 267164288, preprocessing time 0.017719 seconds, query time 6.827688 seconds,
ID 587, src 12584, dst 6771, status Complete, result count 957129343, preprocessing time 0.018597 seconds, query time 20.670340 seconds,
ID 588, src 24575, dst 5117, status Complete, result count 2591031171, preprocessing time 0.019315 seconds, query time 25.721369 seconds,
ID 589, src 8685, dst 9316, status Complete, result count 73334016, preprocessing time 0.015426 seconds, query time 1.786225 seconds,
ID 590, src 945, dst 4672, status Complete, result count 225699906, preprocessing time 0.017482 seconds, query time 5.958078 seconds,
ID 591, src 4068, dst 3944, status Complete, result count 49729449, preprocessing time 0.015253 seconds, query time 1.655073 seconds,
ID 592, src 6733, dst 12751, status Complete, result count 45477200, preprocessing time 0.014262 seconds, query time 1.304062 seconds,
ID 593, src 27886, dst 84, status Complete, result count 191087429, preprocessing time 0.015396 seconds, query time 4.229767 seconds,
ID 594, src 4919, dst 3957, status Complete, result count 283823, preprocessing time 0.009299 seconds, query time 0.024105 seconds,
ID 595, src 24798, dst 15941, status Complete, result count 17169063, preprocessing time 0.014757 seconds, query time 0.368351 seconds,
ID 596, src 992, dst 7295, status Complete, result count 1161124255, preprocessing time 0.015445 seconds, query time 27.661848 seconds,
ID 597, src 327, dst 12626, status Complete, result count 4115108465, preprocessing time 0.020785 seconds, query time 91.833495 seconds,
ID 598, src 3084, dst 3722, status Complete, result count 820939414, preprocessing time 0.018410 seconds, query time 18.586625 seconds,
ID 599, src 19053, dst 4407, status Complete, result count 65710652, preprocessing time 0.015631 seconds, query time 1.551744 seconds,
ID 600, src 12911, dst 19299, status Complete, result count 39214100, preprocessing time 0.014330 seconds, query time 1.077859 seconds,
ID 601, src 13097, dst 6043, status Complete, result count 15730759, preprocessing time 0.012506 seconds, query time 0.398999 seconds,
ID 602, src 21940, dst 3706, status Complete, result count 72854402, preprocessing time 0.013755 seconds, query time 1.730801 seconds,
ID 603, src 1606, dst 21068, status Complete, result count 1009926427, preprocessing time 0.018214 seconds, query time 26.912760 seconds,
ID 604, src 13372, dst 4193, status Complete, result count 445012369, preprocessing time 0.016409 seconds, query time 10.730842 seconds,
ID 605, src 2234, dst 1752, status Complete, result count 11896517317, preprocessing time 0.019767 seconds, query time 152.929094 seconds,
ID 606, src 26600, dst 23805, status Complete, result count 3415714, preprocessing time 0.014423 seconds, query time 0.132483 seconds,
ID 607, src 14085, dst 11870, status Complete, result count 1552055, preprocessing time 0.010740 seconds, query time 0.064590 seconds,
ID 608, src 8973, dst 6104, status Complete, result count 558119218, preprocessing time 0.017852 seconds, query time 12.802742 seconds,
ID 609, src 12784, dst 27995, status Complete, result count 127519, preprocessing time 0.009585 seconds, query time 0.014249 seconds,
ID 610, src 5276, dst 1638, status Complete, result count 1989306041, preprocessing time 0.020277 seconds, query time 41.135754 seconds,
ID 611, src 6523, dst 15784, status Complete, result count 316004847, preprocessing time 0.019326 seconds, query time 7.085649 seconds,
ID 612, src 2699, dst 13000, status Complete, result count 5171386102, preprocessing time 0.019883 seconds, query time 112.720211 seconds,
ID 613, src 8487, dst 1110, status Complete, result count 4612279998, preprocessing time 0.018920 seconds, query time 58.835394 seconds,
ID 614, src 5648, dst 5145, status Complete, result count 237339131, preprocessing time 0.021242 seconds, query time 3.483318 seconds,
ID 615, src 20676, dst 2915, status Complete, result count 2078684, preprocessing time 0.013436 seconds, query time 0.060634 seconds,
ID 616, src 6262, dst 4160, status Complete, result count 234117922, preprocessing time 0.014932 seconds, query time 5.822653 seconds,
ID 617, src 9505, dst 1144, status Complete, result count 1423451438, preprocessing time 0.020152 seconds, query time 29.277116 seconds,
ID 618, src 3376, dst 22832, status Complete, result count 347235354, preprocessing time 0.018874 seconds, query time 8.865762 seconds,
ID 619, src 13699, dst 5551, status Complete, result count 316790781, preprocessing time 0.017316 seconds, query time 6.859083 seconds,
ID 620, src 514, dst 6012, status Complete, result count 8549801700, preprocessing time 0.021001 seconds, query time 197.733471 seconds,
ID 621, src 5094, dst 391, status Complete, result count 2342888857, preprocessing time 0.020521 seconds, query time 47.957299 seconds,
ID 622, src 14718, dst 14633, status Complete, result count 30591231, preprocessing time 0.015268 seconds, query time 0.834297 seconds,
ID 623, src 3074, dst 12948, status Complete, result count 226754289, preprocessing time 0.015337 seconds, query time 5.540087 seconds,
ID 624, src 372, dst 4053, status Complete, result count 7170232469, preprocessing time 0.019770 seconds, query time 140.979354 seconds,
ID 625, src 12615, dst 14544, status Complete, result count 232950863, preprocessing time 0.020338 seconds, query time 5.638117 seconds,
ID 626, src 10335, dst 28397, status Complete, result count 5256297, preprocessing time 0.014062 seconds, query time 0.223173 seconds,
ID 627, src 6040, dst 30, status Complete, result count 16948960392, preprocessing time 0.019825 seconds, query time 65.002168 seconds,
ID 628, src 12562, dst 4228, status Complete, result count 914793, preprocessing time 0.012936 seconds, query time 0.037487 seconds,
ID 629, src 11394, dst 9022, status Complete, result count 20253797, preprocessing time 0.013334 seconds, query time 0.525920 seconds,
ID 630, src 1283, dst 15798, status Complete, result count 2993717023, preprocessing time 0.019515 seconds, query time 56.896408 seconds,
ID 631, src 2238, dst 18351, status Complete, result count 69168447, preprocessing time 0.017263 seconds, query time 1.650271 seconds,
ID 632, src 17782, dst 6860, status Complete, result count 1582747981, preprocessing time 0.019168 seconds, query time 28.377310 seconds,
ID 633, src 2042, dst 6931, status Complete, result count 501762912, preprocessing time 0.015758 seconds, query time 12.554106 seconds,
ID 634, src 4792, dst 1658, status Complete, result count 11093648866, preprocessing time 0.020678 seconds, query time 124.392760 seconds,
ID 635, src 4590, dst 8985, status Complete, result count 247915431, preprocessing time 0.019661 seconds, query time 6.013493 seconds,
ID 636, src 3985, dst 2285, status Complete, result count 20316472758, preprocessing time 0.021347 seconds, query time 297.559811 seconds,
ID 637, src 1394, dst 12627, status Complete, result count 84315988, preprocessing time 0.017628 seconds, query time 2.332579 seconds,
ID 638, src 8083, dst 3341, status Complete, result count 1242707380, preprocessing time 0.017750 seconds, query time 31.913479 seconds,
ID 639, src 18360, dst 9310, status Complete, result count 186181018, preprocessing time 0.016349 seconds, query time 4.482525 seconds,
ID 640, src 10108, dst 1900, status Complete, result count 800154677, preprocessing time 0.018507 seconds, query time 14.346216 seconds,
ID 641, src 12579, dst 15800, status Complete, result count 22819033, preprocessing time 0.014887 seconds, query time 0.585582 seconds,
ID 642, src 1313, dst 6634, status Complete, result count 3501993798, preprocessing time 0.018031 seconds, query time 81.746362 seconds,
ID 643, src 6588, dst 620, status Complete, result count 3022145929, preprocessing time 0.019531 seconds, query time 32.485199 seconds,
ID 644, src 584, dst 21164, status Complete, result count 508963446, preprocessing time 0.018739 seconds, query time 14.359057 seconds,
ID 645, src 5270, dst 5134, status Complete, result count 498561740, preprocessing time 0.018694 seconds, query time 12.846015 seconds,
ID 646, src 446, dst 3817, status Complete, result count 356112164, preprocessing time 0.017656 seconds, query time 9.771639 seconds,
ID 647, src 6034, dst 3434, status Complete, result count 5443626348, preprocessing time 0.020121 seconds, query time 102.238096 seconds,
ID 648, src 2096, dst 11072, status Complete, result count 1809146795, preprocessing time 0.016534 seconds, query time 41.288999 seconds,
ID 649, src 33239, dst 12960, status Complete, result count 479440, preprocessing time 0.009935 seconds, query time 0.024990 seconds,
ID 650, src 2453, dst 4252, status Complete, result count 8757037683, preprocessing time 0.018145 seconds, query time 124.467257 seconds,
ID 651, src 439, dst 3461, status Complete, result count 4449166580, preprocessing time 0.018629 seconds, query time 100.276157 seconds,
ID 652, src 3075, dst 1660, status Complete, result count 116601239, preprocessing time 0.016227 seconds, query time 3.162499 seconds,
ID 653, src 22384, dst 1616, status Complete, result count 477487735, preprocessing time 0.018530 seconds, query time 10.733089 seconds,
ID 654, src 8655, dst 1657, status Complete, result count 89323134, preprocessing time 0.019443 seconds, query time 2.120654 seconds,
ID 655, src 1547, dst 20647, status Complete, result count 202113880, preprocessing time 0.016491 seconds, query time 5.293955 seconds,
ID 656, src 3156, dst 8707, status Complete, result count 69400698, preprocessing time 0.017318 seconds, query time 1.984638 seconds,
ID 657, src 10446, dst 2102, status Complete, result count 948525763, preprocessing time 0.018347 seconds, query time 23.038850 seconds,
ID 658, src 1207, dst 131, status Complete, result count 8504841508, preprocessing time 0.019479 seconds, query time 189.075033 seconds,
ID 659, src 27986, dst 8780, status Complete, result count 85439701, preprocessing time 0.017863 seconds, query time 1.429261 seconds,
ID 660, src 1025, dst 5255, status Complete, result count 7996601663, preprocessing time 0.020468 seconds, query time 157.717321 seconds,
ID 661, src 4692, dst 28517, status Complete, result count 46691675, preprocessing time 0.018042 seconds, query time 1.717774 seconds,
ID 662, src 18886, dst 18129, status Complete, result count 46197629, preprocessing time 0.014710 seconds, query time 1.096165 seconds,
ID 663, src 3257, dst 20326, status Complete, result count 54461827, preprocessing time 0.014977 seconds, query time 1.313378 seconds,
ID 664, src 4004, dst 7163, status Complete, result count 259362771, preprocessing time 0.014807 seconds, query time 6.221680 seconds,
ID 665, src 2506, dst 678, status Complete, result count 8059619559, preprocessing time 0.019690 seconds, query time 101.262522 seconds,
ID 666, src 7160, dst 10380, status Complete, result count 17585489, preprocessing time 0.014107 seconds, query time 0.518246 seconds,
ID 667, src 3930, dst 3258, status Complete, result count 1974691526, preprocessing time 0.017855 seconds, query time 45.405233 seconds,
ID 668, src 3572, dst 10449, status Complete, result count 236169376, preprocessing time 0.016750 seconds, query time 6.061314 seconds,
ID 669, src 6076, dst 3963, status Complete, result count 236986, preprocessing time 0.009380 seconds, query time 0.021620 seconds,
ID 670, src 9078, dst 14473, status Complete, result count 199719454, preprocessing time 0.014636 seconds, query time 4.854908 seconds,
ID 671, src 19159, dst 30611, status Complete, result count 8441538, preprocessing time 0.014311 seconds, query time 0.342503 seconds,
ID 672, src 5241, dst 18915, status Complete, result count 278901082, preprocessing time 0.019159 seconds, query time 7.948453 seconds,
ID 673, src 4383, dst 14436, status Complete, result count 19027110, preprocessing time 0.020199 seconds, query time 0.716759 seconds,
ID 674, src 554, dst 6900, status Complete, result count 20811294258, preprocessing time 0.025679 seconds, query time 221.269876 seconds,
ID 675, src 6512, dst 5637, status Complete, result count 1268522199, preprocessing time 0.022702 seconds, query time 26.221737 seconds,
ID 676, src 5432, dst 14490, status Complete, result count 210324925, preprocessing time 0.018277 seconds, query time 6.270221 seconds,
ID 677, src 12953, dst 5509, status Complete, result count 97513121, preprocessing time 0.016259 seconds, query time 2.109554 seconds,
ID 678, src 4221, dst 20895, status Complete, result count 377203037, preprocessing time 0.018400 seconds, query time 9.691275 seconds,
ID 679, src 6837, dst 8136, status Complete, result count 1902512382, preprocessing time 0.021305 seconds, query time 43.773287 seconds,
ID 680, src 1066, dst 8018, status Complete, result count 3077537334, preprocessing time 0.020467 seconds, query time 67.121537 seconds,
ID 681, src 1480, dst 3254, status Complete, result count 5082559007, preprocessing time 0.019563 seconds, query time 80.249830 seconds,
ID 682, src 1634, dst 2868, status Complete, result count 3963581866, preprocessing time 0.019294 seconds, query time 70.551579 seconds,
ID 683, src 5304, dst 2427, status Complete, result count 15304539, preprocessing time 0.013410 seconds, query time 0.501126 seconds,
ID 684, src 2180, dst 16489, status Complete, result count 1483544307, preprocessing time 0.017522 seconds, query time 31.800815 seconds,
ID 685, src 10364, dst 3822, status Complete, result count 724107097, preprocessing time 0.018348 seconds, query time 15.423855 seconds,
ID 686, src 10852, dst 18894, status Complete, result count 51408651, preprocessing time 0.015618 seconds, query time 1.452650 seconds,
ID 687, src 7762, dst 21126, status Complete, result count 94566742, preprocessing time 0.015239 seconds, query time 2.443196 seconds,
ID 688, src 5818, dst 10672, status Complete, result count 249351572, preprocessing time 0.014998 seconds, query time 5.908633 seconds,
ID 689, src 19612, dst 1541, status Complete, result count 683461466, preprocessing time 0.017944 seconds, query time 14.266590 seconds,
ID 690, src 1392, dst 1638, status Complete, result count 1676176563, preprocessing time 0.019655 seconds, query time 34.783266 seconds,
ID 691, src 6133, dst 14017, status Complete, result count 3368122202, preprocessing time 0.021461 seconds, query time 58.823411 seconds,
ID 692, src 10840, dst 23194, status Complete, result count 87730289, preprocessing time 0.016405 seconds, query time 2.092659 seconds,
ID 693, src 7888, dst 4961, status Complete, result count 878644936, preprocessing time 0.018425 seconds, query time 19.372456 seconds,
ID 694, src 6595, dst 18918, status Complete, result count 114087431, preprocessing time 0.017697 seconds, query time 3.123236 seconds,
ID 695, src 1849, dst 10498, status Complete, result count 36383345744, preprocessing time 0.022310 seconds, query time 501.077937 seconds,
ID 696, src 0, dst 13059, status Complete, result count 721735594, preprocessing time 0.018286 seconds, query time 17.298706 seconds,
ID 697, src 3184, dst 4959, status Complete, result count 1234813618, preprocessing time 0.016509 seconds, query time 29.342506 seconds,
ID 698, src 2222, dst 15631, status Complete, result count 76375298, preprocessing time 0.013748 seconds, query time 2.075091 seconds,
ID 699, src 677, dst 2279, status Complete, result count 8306414497, preprocessing time 0.019328 seconds, query time 135.032010 seconds,
ID 700, src 4231, dst 245, status Complete, result count 2130980644, preprocessing time 0.016088 seconds, query time 38.848517 seconds,
